Height(km):	Beta355 (Mm^-1 sr^-1):	error beta355 (Mm^-1 sr^-1)	Beta532 (Mm^-1 sr^-1):	error beta532 (Mm^-1 sr^-1)	Beta1064 (Mm^-1 sr^-1):	error beta1064 (Mm^-1 sr^-1)	alpha355 (Mm^-1 sr^-1):	error alpha355 (Mm^-1)	alpha532 (Mm^-1 sr^-1):	error alpha532 (Mm^-1)	S355 (sr^-1)	errorS355	S532 (sr^-1)	error S532	Angstrom ext	error Angstrom ext	Angstrom b355/532	error Angstrom b355/532	Angstrom b532/1064	error Angstrom b532/1064 	voldepol höhe	vol.depol 532	error vol.depol 	partdepolhöhe	part. depol 532	error part. depol	sounding height (km)	Temperature (K)	Pressure (Pa)	voltdepol height	vol. depol 355	error	vol. depol 1064	error	partdepol height	part. depol 355	error	part. depol 1064	error	Mixing ratio height (km)	Water vapour mixing ratio (g/kg)	Height NF (km):	Beta532 NF (Mm^-1 sr^-1):	error beta532 NF (Mm^-1 sr^-1)	alpha 532 NF (Mm^-1 sr^-1):	error alpha532 NF (Mm^-1)	Spar 532 NF (sr):	error Spar532 NF (sr)	Height HSRL (km):	BetaHSRL (Mm^-1 sr^-1):	error betaHSRL (Mm^-1 sr^-1)	alpha HSRL (Mm^-1 sr^-1):	error alphaHSRL (Mm^-1)	Spar HSRL (sr)	error Spar HSRL (sr)
12.591053	-0.442633	0.066395	-0.012049	0.001807	-0.011712	0.001757	-64.110412	180.142074	-38.014587	121.996140	144.838680	407.557687	3154.910353	10135.769312	1.291974	13.623085	8.908536	4.671609	0.040956	0.012534	12.591053	-0.022617	-0.002262	12.591053	8.233065	0.823307	12.591053	221.162262	20273.677734	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	12.591053	0.257905	12.351966	NaN	NaN	-89.171205	-0.002118	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
12.620939	-0.471821	0.070773	-0.032062	0.004809	-0.011459	0.001719	-0.216586	178.525555	65.800897	126.930992	0.459042	378.375986	-2052.328621	-3970.926155	NaN	NaN	6.647143	3.485741	1.484408	0.454291	12.620939	-0.022681	-0.002268	12.620939	0.471168	0.047117	12.620939	220.850952	20180.285156	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	12.620939	0.543546	12.381852	NaN	NaN	-88.978567	-0.002141	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
12.650825	-0.394137	0.059121	-0.042350	0.006353	-0.013598	0.002040	154.636862	220.017513	148.144136	126.281375	-392.343031	-561.319794	-3498.071112	-3027.648536	0.106035	0.434758	5.514419	2.891745	1.638978	0.501596	12.650825	-0.023766	-0.002377	12.650825	0.324787	0.032479	12.650825	220.539642	20086.892578	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	12.650825	3.404496	12.411738	NaN	NaN	-89.061189	-0.002105	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
12.680711	-0.412616	0.061892	-0.064643	0.009697	-0.011367	0.001705	79.711670	230.118567	155.036844	125.414057	-193.186255	-558.459172	-2398.339218	-1973.162545	-1.644511	-12.188037	4.582231	2.402908	2.507683	0.767456	12.680711	-0.024706	-0.002471	12.680711	0.185547	0.018555	12.680711	220.230148	19993.597656	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	12.680711	3.570149	12.441624	NaN	NaN	-89.088317	-0.002115	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
12.710597	-0.376572	0.056486	-0.064941	0.009741	-0.011475	0.001721	-30.542918	227.289373	173.420612	123.237752	81.107850	603.697953	-2670.428121	-1939.499184	NaN	NaN	4.344909	2.278457	2.500589	0.765285	12.710597	-0.025822	-0.002582	12.710597	0.191633	0.019163	12.710597	219.945084	19901.640625	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	12.710597	3.485061	12.471510	NaN	NaN	-89.134029	-0.002106	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
12.740482	-0.418022	0.062703	-0.080105	0.012016	-0.012269	0.001840	-7.693967	224.858675	192.698868	120.801293	18.405649	537.918173	-2405.581764	-1550.607887	NaN	NaN	4.084282	2.141785	2.706894	0.828423	12.740482	-0.009457	-0.000946	12.740482	0.065001	0.006500	12.740482	219.660019	19809.683594	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	12.740482	2.843637	12.501396	NaN	NaN	-88.994208	-0.002071	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
12.770368	-0.384865	0.057730	-0.046602	0.006990	-0.011139	0.001671	-30.797695	224.271411	205.244094	120.496376	80.022128	582.851493	-4404.151946	-2668.685323	NaN	NaN	5.219050	2.736854	2.064755	0.631901	12.770368	0.006227	0.000623	12.770368	-0.001289	-0.000129	12.770368	219.374954	19717.728516	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	12.770368	2.400879	12.531281	NaN	NaN	-88.895379	-0.002041	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
12.800254	-0.422037	0.063306	-0.062043	0.009307	-0.012632	0.001895	177.099188	204.303665	220.211820	118.403884	-419.629851	-488.164907	-3549.319292	-1981.276010	-0.538606	-1.694619	4.739521	2.485390	2.296179	0.702727	12.800254	0.021386	0.002139	12.800254	-0.069550	-0.006955	12.800254	219.089890	19625.771484	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	12.800254	1.854510	12.561167	NaN	NaN	-87.725415	-0.001566	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
12.830140	-0.507068	0.076060	-0.047559	0.007134	-0.013148	0.001972	92.566796	205.264033	88.077756	117.246762	-182.552894	-405.730547	-1851.979797	-2480.908224	0.122886	0.785674	5.850508	3.067989	1.854843	0.567659	12.830140	0.036676	0.003668	12.830140	-0.169229	-0.016923	12.830140	218.804825	19533.816406	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	12.830140	2.024692	12.591053	NaN	NaN	-85.783487	-0.001163	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
12.860026	-0.477072	0.071561	-0.054125	0.008119	-0.013554	0.002033	142.161269	206.151098	117.816841	118.825625	-297.987328	-434.423424	-2176.735771	-2219.521226	0.464324	2.027475	5.380033	2.821273	1.997573	0.611341	12.860026	0.036547	0.003655	12.860026	-0.147678	-0.014768	12.860026	218.519760	19441.859375	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	12.860026	2.772282	12.620939	NaN	NaN	-83.565724	-0.000923	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
12.889912	-0.576427	0.086464	-0.021002	0.003150	-0.012186	0.001828	72.598086	208.010498	77.174791	110.758091	-125.945033	-361.356152	-3674.647517	-5302.429962	-0.151126	-1.197187	8.187941	4.293731	0.785246	0.240318	12.889912	0.031804	0.003180	12.889912	-0.298518	-0.029852	12.889912	218.234695	19349.904297	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	12.889912	3.202422	12.650825	NaN	NaN	-81.360113	-0.000866	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
12.919797	-0.512340	0.076851	0.016634	0.002495	-0.010969	0.001645	-121.080743	206.291996	141.853403	111.834642	236.328879	404.204135	8528.140492	6844.043317	NaN	NaN	NaN	NaN	NaN	NaN	12.919797	0.032659	0.003266	12.919797	1.659082	0.165908	12.919797	217.949631	19257.947266	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	12.919797	3.464243	12.680711	NaN	NaN	-79.262449	-0.000962	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
12.949683	-0.417871	0.062681	0.032124	0.004819	-0.013366	0.002005	-49.368069	215.997246	170.658542	107.999361	118.141982	517.203443	5312.533756	3455.128571	NaN	NaN	NaN	NaN	NaN	NaN	12.949683	0.033334	0.003333	12.949683	0.527287	0.052729	12.949683	217.664581	19165.992187	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	12.949683	3.315524	12.710597	NaN	NaN	-77.339861	-0.001244	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
12.979569	-0.293316	0.043997	0.009482	0.001422	-0.012456	0.001868	-168.117249	216.928786	199.400172	104.922631	573.160314	744.553356	21029.761216	11506.513297	NaN	NaN	NaN	NaN	NaN	NaN	12.979569	0.017692	0.001769	12.979569	0.967343	0.096734	12.979569	217.379501	19074.033203	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	12.979569	3.694770	12.740482	NaN	NaN	-75.845349	-0.001649	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
13.009455	-0.353891	0.053084	0.010307	0.001546	-0.012659	0.001899	-191.964397	219.427448	383.337483	172.845940	542.438792	625.357733	37192.419310	17673.586444	NaN	NaN	NaN	NaN	NaN	NaN	13.009455	0.033582	0.003358	13.009455	-104.509244	-10.450924	13.009455	217.094101	18983.328125	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	13.009455	3.813789	12.770368	NaN	NaN	-75.201222	-0.001958	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
13.039341	-0.258783	0.038817	0.044115	0.006617	-0.010121	0.001518	24.584697	259.614069	322.323665	180.121474	-95.001275	-1003.313371	7306.483159	4227.555059	-6.361603	-166.299549	NaN	NaN	NaN	NaN	13.039341	0.034003	0.003400	13.039341	0.358125	0.035812	13.039341	216.807312	18897.796875	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	13.039341	5.777132	12.800254	NaN	NaN	-75.618197	-0.001948	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
13.069227	-0.229228	0.034384	0.033588	0.005038	-0.011966	0.001795	35.977883	259.983193	231.647780	189.678241	-156.952163	-1134.411235	6896.726732	5741.163859	-4.603697	-82.763842	NaN	NaN	NaN	NaN	13.069227	0.033738	0.003374	13.069227	0.497051	0.049705	13.069227	216.520538	18812.265625	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	13.069227	5.910466	12.830140	NaN	NaN	-75.934352	-0.001947	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
13.099112	-0.263342	0.039501	0.047118	0.007068	-0.009846	0.001477	32.938191	260.092313	256.373805	190.996889	-125.077746	-987.838998	5441.115726	4134.946257	-5.072617	-99.457609	NaN	NaN	NaN	NaN	13.099112	0.034853	0.003485	13.099112	0.341314	0.034131	13.099112	216.233749	18726.734375	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	13.099112	5.766204	12.860026	NaN	NaN	-76.103969	-0.001966	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
13.128998	-0.505996	0.075899	0.025444	0.003817	-0.006491	0.000974	-204.603273	287.436902	278.740166	191.907440	404.357349	571.290317	10954.943627	7719.207601	NaN	NaN	NaN	NaN	NaN	NaN	13.128998	0.013664	0.001366	13.128998	0.151004	0.015100	13.128998	215.946976	18641.203125	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	13.128998	5.255686	12.889912	NaN	NaN	-76.320738	-0.001988	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
13.158884	-0.429561	0.064434	0.035774	0.005366	-0.007218	0.001083	-194.213799	287.581971	228.546027	195.730954	452.121872	672.905433	6388.611372	5554.609982	NaN	NaN	NaN	NaN	NaN	NaN	13.158884	0.012635	0.001263	13.158884	0.093751	0.009375	13.158884	215.660187	18555.669922	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	13.158884	5.829827	12.919797	NaN	NaN	-76.604514	-0.002003	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
13.188770	-0.437243	0.065586	0.041841	0.006276	-0.006767	0.001015	-133.971068	285.983796	107.327332	197.547743	306.399627	655.674358	2565.133862	4737.063065	NaN	NaN	NaN	NaN	NaN	NaN	13.188770	0.012635	0.001263	13.188770	0.080936	0.008094	13.188770	215.373413	18470.138672	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	13.188770	6.134605	12.949683	NaN	NaN	-76.778203	-0.002008	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
13.218656	-0.399677	0.059951	0.055960	0.008394	-0.007407	0.001111	-143.144719	285.413674	107.265389	197.559041	358.151355	716.129457	1916.829611	3542.063812	NaN	NaN	NaN	NaN	NaN	NaN	13.218656	0.030263	0.003026	13.218656	0.226833	0.022683	13.218656	215.086624	18384.607422	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	13.218656	6.588976	12.979569	NaN	NaN	-76.614645	-0.001936	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
13.248542	-0.326583	0.048987	0.069847	0.010477	-0.006038	0.000906	-152.301789	286.098656	77.980564	195.631639	466.349676	878.825538	1116.453349	2805.874377	NaN	NaN	NaN	NaN	NaN	NaN	13.248542	0.030263	0.003026	13.248542	0.181378	0.018138	13.248542	214.799835	18299.076172	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	13.248542	6.818484	13.009455	NaN	NaN	-76.132587	-0.001811	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
13.278428	-0.353093	0.052964	0.051327	0.007699	-0.005061	0.000759	-123.624810	284.692943	44.017823	197.150608	350.119573	807.991502	857.598349	3843.234808	NaN	NaN	NaN	NaN	NaN	NaN	13.278428	0.028407	0.002841	13.278428	0.225104	0.022510	13.278428	214.513046	18213.541016	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	13.278428	6.458797	13.039341	NaN	NaN	-75.572912	-0.001707	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
13.308313	-0.371651	0.055748	0.025215	0.003782	-0.003468	0.000520	-207.255548	282.998442	23.266015	199.423051	557.661199	766.042919	922.704758	7910.111515	NaN	NaN	NaN	NaN	NaN	NaN	13.308313	0.030394	0.003039	13.308313	0.594165	0.059416	13.308313	214.226273	18128.009766	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	13.308313	6.890358	13.069227	NaN	NaN	-75.048535	-0.001654	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
13.338199	-0.245811	0.036872	0.020559	0.003084	-0.001813	0.000272	-214.952576	281.769167	-51.251373	202.877199	874.463725	1153.765475	-2492.853860	-9874.977989	3.544089	36.532642	NaN	NaN	NaN	NaN	13.338199	-0.002642	-0.000264	13.338199	-0.122643	-0.012264	13.338199	213.939484	18042.478516	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	13.338199	7.594482	13.099112	NaN	NaN	-74.465826	-0.001657	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
13.368085	-0.242886	0.036433	-0.006453	0.000968	-0.003284	0.000493	-216.253013	281.840159	-91.478754	207.303145	890.348828	1168.041987	14177.028004	32197.353477	2.126793	13.744034	8.968793	4.703207	0.974277	0.298170	13.368085	-0.002771	-0.000277	13.368085	0.784926	0.078493	13.368085	213.652710	17956.947266	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	13.368085	7.306508	13.128998	NaN	NaN	-73.870785	-0.001726	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
13.397971	-0.284620	0.042693	-0.006779	0.001017	-0.000715	0.000107	142.431867	247.059418	-50.983562	206.728255	-500.427843	-871.271539	7520.636331	30515.550936	NaN	NaN	9.238728	4.844761	3.245685	0.993315	13.397971	-0.002771	-0.000277	13.397971	0.714990	0.071499	13.397971	213.365921	17871.416016	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	13.397971	4.837526	13.158884	NaN	NaN	-73.529341	-0.001835	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
13.427857	-0.235380	0.035307	-0.008634	0.001295	-0.002010	0.000301	144.503042	247.348518	-71.784893	205.444008	-613.913741	-1054.874589	8314.070421	23827.024407	NaN	NaN	8.171240	4.284973	2.103022	0.643613	13.427857	-0.023566	-0.002357	13.427857	-6.712272	-0.671227	13.427857	213.079132	17785.882812	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	13.427857	5.514099	13.188770	NaN	NaN	-73.366818	-0.001882	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
13.457743	-0.262929	0.039439	-0.010651	0.001598	0.002083	0.000312	96.365874	248.341751	-89.221998	204.445955	-366.509327	-946.119367	8376.598367	19235.469943	NaN	NaN	7.925820	4.156275	NaN	NaN	13.457743	-0.021493	-0.002149	13.457743	7.006334	0.700633	13.457743	212.792358	17700.351562	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	13.457743	5.215097	13.218656	NaN	NaN	-73.623358	-0.001837	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
13.487628	-0.194403	0.029160	0.017662	0.002649	0.002625	0.000394	14.161974	247.393848	-52.296000	208.543198	-72.848448	-1272.627804	-2960.960428	-11815.910429	NaN	NaN	NaN	NaN	2.750471	0.841759	13.487628	-0.038974	-0.003897	13.487628	-0.486497	-0.048650	13.487628	212.505569	17614.820312	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	13.487628	5.392308	13.248542	NaN	NaN	-73.907189	-0.001812	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
13.517514	-0.228473	0.034271	-0.004980	0.000747	-0.000893	0.000134	-3.994691	247.909898	-51.005736	208.578128	17.484341	1085.078509	10242.310507	41912.122850	-6.296193	-968.017708	9.458002	4.959747	2.479457	0.758817	13.517514	-0.039368	-0.003937	13.517514	-1.455940	-0.145594	13.517514	212.218796	17529.289062	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	13.517514	5.391208	13.278428	NaN	NaN	-74.330160	-0.001803	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
13.547400	-0.276236	0.041435	0.014843	0.002226	0.001064	0.000160	27.656087	246.053423	-145.567531	207.515399	-100.117644	-890.863190	-9807.411621	-14058.247134	NaN	NaN	NaN	NaN	3.801528	1.163427	13.547400	-0.056849	-0.005685	13.547400	-0.614250	-0.061425	13.547400	211.932007	17443.757812	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	13.547400	5.988759	13.308313	NaN	NaN	-74.554082	-0.001829	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
13.577286	-0.313290	0.046993	0.024177	0.003627	0.002107	0.000316	-113.101063	253.886289	-53.544466	227.916698	361.011325	812.195966	-2214.642214	-9432.669584	1.848509	21.989820	NaN	NaN	3.520573	1.077443	13.577286	-0.039103	-0.003910	13.577286	-0.411012	-0.041101	13.577286	211.645218	17358.222656	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	13.577286	5.738745	13.338199	NaN	NaN	-74.348703	-0.001763	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
13.607172	-0.268856	0.040328	0.021683	0.003252	0.001528	0.000229	-27.219996	252.816652	37.856562	233.364391	101.243618	940.463402	1745.935357	10765.894348	NaN	NaN	NaN	NaN	3.826911	1.171195	13.607172	-0.037030	-0.003703	13.607172	-0.422929	-0.042293	13.607172	211.369934	17273.308594	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	13.607172	5.158343	13.368085	NaN	NaN	-73.980390	-0.001634	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
13.637058	-0.131047	0.019657	0.004183	0.000627	0.001664	0.000250	153.814771	279.218990	67.676655	232.775730	-1173.737052	-2137.939199	16180.102906	55704.808845	2.029557	19.512457	NaN	NaN	1.329640	0.406926	13.637058	-0.037382	-0.003738	13.637058	-0.785242	-0.078524	13.637058	211.119141	17189.712891	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	13.637058	3.354949	13.397971	NaN	NaN	-73.372549	-0.001544	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
13.666943	-0.071797	0.010770	-0.042682	0.006402	-0.001878	0.000282	-37.645137	282.113560	-18.051317	241.776424	524.326629	3930.103355	422.926439	5664.963751	1.816906	68.933890	1.285626	0.674178	4.506404	1.379148	13.666943	-0.033143	-0.003314	13.666943	0.393608	0.039361	13.666943	210.868347	17106.115234	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	13.666943	3.173712	13.427857	NaN	NaN	-72.790445	-0.001521	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
13.696829	-0.158031	0.023705	-0.072454	0.010868	0.000585	0.000088	14.214473	276.219436	1.162570	243.083381	-89.947326	-1747.932541	-16.045537	-3354.983707	6.189044	3212.779941	1.927773	1.010918	NaN	NaN	13.696829	-0.016337	-0.001634	13.696829	0.094361	0.009436	13.696829	210.617554	17022.519531	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	13.696829	2.938362	13.457743	NaN	NaN	-72.161622	-0.001569	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
13.726715	-0.243151	0.036473	-0.046207	0.006931	0.002210	0.000332	34.973276	278.109194	23.816365	244.312270	-143.833488	-1143.974357	-515.423275	-5287.863713	0.949782	30.474237	4.104915	2.152605	NaN	NaN	13.726715	-0.000782	-0.000078	13.726715	0.045666	0.004567	13.726715	210.366776	16938.923828	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	13.726715	2.489563	13.487628	NaN	NaN	-71.750295	-0.001673	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
13.756601	-0.258551	0.038783	-0.016593	0.002489	0.004413	0.000662	-132.219753	274.904812	232.830020	188.039704	511.388187	1066.016647	-14031.885849	-11526.326330	NaN	NaN	6.788482	3.559859	NaN	NaN	13.756601	-0.017588	-0.001759	13.756601	0.831933	0.083193	13.756601	210.122620	16857.542969	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	13.756601	2.166995	13.517514	NaN	NaN	-71.488416	-0.001771	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
13.786487	-0.301669	0.045250	-0.056663	0.008499	0.008154	0.001223	75.267234	237.689294	170.158659	188.104737	-249.503097	-788.803774	-3002.984638	-3350.120699	-2.016402	-16.677690	4.133740	2.167721	NaN	NaN	13.786487	-0.038803	-0.003880	13.786487	0.300118	0.030012	13.786487	209.884277	16778.091797	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	13.786487	0.709893	13.547400	NaN	NaN	-71.475550	-0.001738	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
13.816373	-0.235939	0.035391	-0.037123	0.005568	0.014042	0.002106	103.353642	235.598480	-15.961016	197.032029	-438.051768	-1000.714877	429.948643	5307.927000	NaN	NaN	4.571615	2.397341	NaN	NaN	13.816373	-0.037718	-0.003772	13.816373	0.568883	0.056888	13.816373	209.645920	16698.640625	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	13.816373	0.628050	13.577286	NaN	NaN	-71.816468	-0.001729	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
13.846259	-0.241768	0.036265	-0.041737	0.006261	0.012311	0.001847	197.185698	238.658488	-3.946567	195.769891	-815.599676	-994.691608	94.557828	4690.573467	NaN	NaN	4.342339	2.277109	NaN	NaN	13.846259	-0.037718	-0.003772	13.846259	0.463749	0.046375	13.846259	209.407562	16619.187500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	13.846259	2.215658	13.607172	NaN	NaN	-72.254301	-0.001719	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
13.876144	-0.041767	0.006265	-0.043609	0.006541	0.009418	0.001413	-106.686119	217.924635	75.969429	191.128752	2554.287546	5231.617726	-1742.043161	-4390.526562	NaN	NaN	-0.106680	-0.055942	NaN	NaN	13.876144	-0.032213	-0.003221	13.876144	0.353220	0.035322	13.876144	209.169205	16539.736328	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	13.876144	2.181803	13.637058	NaN	NaN	-72.455766	-0.001710	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
13.906030	-0.200832	0.030125	-0.053969	0.008095	0.010192	0.001529	-209.046088	223.129192	99.499159	192.625133	1040.899515	1121.940648	-1843.642529	-3579.892438	NaN	NaN	3.248406	1.703454	NaN	NaN	13.906030	-0.020160	-0.002016	13.906030	0.160397	0.016040	13.906030	208.930862	16460.285156	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	13.906030	1.910217	13.666943	NaN	NaN	-72.922057	-0.001701	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
13.935916	-0.288341	0.043251	-0.019245	0.002887	0.011769	0.001765	-330.095703	228.921503	24.490586	192.268621	1144.808453	812.283999	-1272.562774	-9992.351614	NaN	NaN	6.691514	3.509009	NaN	NaN	13.935916	-0.018064	-0.001806	13.935916	0.633516	0.063352	13.935916	208.692505	16380.833984	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	13.935916	1.724921	13.696829	NaN	NaN	-73.149787	-0.001692	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
