Height(km):	Beta355 (Mm^-1 sr^-1):	error beta355 (Mm^-1 sr^-1)	Beta532 (Mm^-1 sr^-1):	error beta532 (Mm^-1 sr^-1)	Beta1064 (Mm^-1 sr^-1):	error beta1064 (Mm^-1 sr^-1)	alpha355 (Mm^-1 sr^-1):	error alpha355 (Mm^-1)	alpha532 (Mm^-1 sr^-1):	error alpha532 (Mm^-1)	S355 (sr^-1)	errorS355	S532 (sr^-1)	error S532	Angstrom ext	error Angstrom ext	Angstrom b355/532	error Angstrom b355/532	Angstrom b532/1064	error Angstrom b532/1064 	voldepol höhe	vol.depol 532	error vol.depol 	partdepolhöhe	part. depol 532	error part. depol	sounding height (km)	Temperature (K)	Pressure (Pa)	voltdepol height	vol. depol 355	error	partdepol height	part. depol 355	error	Mixing ratio height (km)	Water vapour mixing ratio (g/kg)	Height NF (km):	Beta532 NF (Mm^-1 sr^-1):	error beta532 NF (Mm^-1 sr^-1)	alpha 532 NF (Mm^-1 sr^-1):	error alpha532 NF (Mm^-1)	Spar 532 NF (sr):	error Spar532 NF (sr)	Height HSRL (km):	BetaHSRL (Mm^-1 sr^-1):	error betaHSRL (Mm^-1 sr^-1)	alpha HSRL (Mm^-1 sr^-1):	error alphaHSRL (Mm^-1)	Spar HSRL (sr)	error Spar HSRL (sr)	vol. depol 1064	error	part. depol 1064	error	water_vapour_error	Sounding height	water_vapor_mix_sonde	Height NF 355 (km):	Beta355 NF (Mm^-1 sr^-1):	error beta355 NF (Mm^-1 sr^-1)	alpha 355 NF (Mm^-1 sr^-1):	error alpha355 NF (Mm^-1)	Spar 355 NF (sr):	error Spar 355 NF (sr)	BetaMOL 355 (m^-1 sr^-1)	BetaMOL 532 (m^-1 sr^-1)	BetaMOL 1064 (m^-1 sr^-1)	Ang b355/532 NF	Error Ang b355/532 NF	Ang Ext NF	Error Ang Ext NF
12.137401	-0.079057	0.011859	0.038683	0.005802	0.005033	0.000755	14.116061	6.549601	-107.230339	5.436050	NaN	-87.068377	NaN	-438.912770	NaN	NaN	NaN	NaN	2.942110	0.900409	12.137401	0.012476	0.001248	12.137401	NaN	NaN	11958.085937	218.430878	20949.945312	12.137401	0.012201	0.001220	12.137401	NaN	NaN	0.000000	0.000000	12.137401	0.097416	0.000015	961.223504	0.028341	NaN	1508.408055	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	1.501635	0.000000	0.000000	12.137401	NaN	NaN	-143.647060	0.019279	NaN	0.000000	0.002251	0.000422	0.000026	NaN	NaN	NaN	NaN
12.144873	-0.101955	0.015293	0.033722	0.005058	0.005167	0.000775	43.235583	6.297686	-78.744082	5.294232	NaN	-88.665574	NaN	-383.842061	NaN	NaN	NaN	NaN	2.706337	0.828252	12.144873	0.012800	0.001280	12.144873	NaN	NaN	11965.557617	218.374603	20924.126953	12.144873	0.012221	0.001222	12.144873	NaN	NaN	0.000000	0.000000	12.144873	0.103109	0.000015	1142.410484	0.028032	NaN	1684.032166	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	1.466884	0.000000	0.000000	12.144873	NaN	NaN	25.882797	0.020221	NaN	0.000000	0.002249	0.000422	0.000026	NaN	NaN	NaN	NaN
12.152344	-0.106173	0.015926	0.032826	0.004924	0.004668	0.000700	34.292386	6.325695	-113.095919	5.322525	NaN	-76.790848	NaN	-541.643422	NaN	NaN	NaN	NaN	2.814026	0.861210	12.152344	0.012823	0.001282	12.152344	NaN	NaN	11973.029297	218.318314	20898.308594	12.152344	0.012040	0.001204	12.152344	NaN	NaN	0.000000	0.000000	12.152344	0.119936	0.000018	1139.227716	0.028008	NaN	1443.806502	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	1.255374	0.000000	0.000000	12.152344	NaN	NaN	-2.079693	0.020228	NaN	0.000000	0.002247	0.000422	0.000026	NaN	NaN	NaN	NaN
12.159816	-0.093009	0.013951	0.029590	0.004438	0.003914	0.000587	-23.941020	6.105022	-151.399868	5.457071	NaN	76.153288	NaN	-789.340393	NaN	-2.902598	NaN	NaN	2.918551	0.893199	12.159816	0.012737	0.001274	12.159816	NaN	NaN	11980.500977	218.262024	20872.492187	12.159816	0.011983	0.001198	12.159816	NaN	NaN	0.000000	0.000000	12.159816	0.118802	0.000018	1280.198884	0.028585	NaN	1634.198903	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	1.237635	0.000000	0.000000	12.159816	NaN	NaN	-130.680600	0.020266	NaN	0.000000	0.002245	0.000421	0.000025	NaN	NaN	NaN	NaN
12.167287	-0.102073	0.015311	0.024848	0.003727	0.003830	0.000574	12.519830	5.918449	-206.585420	5.338357	NaN	-60.831665	NaN	-1265.478263	NaN	NaN	NaN	NaN	2.697856	0.825657	12.167287	0.012846	0.001285	12.167287	NaN	NaN	11987.972656	218.205750	20846.673828	12.167287	0.011979	0.001198	12.167287	NaN	NaN	0.000000	0.000000	12.167287	0.129514	0.000019	1179.824676	0.028776	NaN	1384.391752	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	1.255961	0.000000	0.000000	12.167287	NaN	NaN	-116.458086	0.020293	NaN	0.000000	0.002242	0.000421	0.000025	NaN	NaN	NaN	NaN
12.174759	-0.094445	0.014167	0.027302	0.004095	0.003585	0.000538	16.191686	5.926097	-256.589644	5.123995	NaN	-67.811599	NaN	-1422.173602	NaN	NaN	NaN	NaN	2.929087	0.896423	12.174759	0.012800	0.001280	12.174759	NaN	NaN	11995.443359	218.149475	20820.859375	12.174759	0.012007	0.001201	12.174759	NaN	NaN	0.000000	0.000000	12.174759	0.129963	0.000019	1010.966213	0.029523	NaN	1188.742380	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	1.303179	0.000000	0.000000	12.174759	NaN	NaN	-197.700534	0.020408	NaN	0.000000	0.002240	0.000420	0.000025	NaN	NaN	NaN	NaN
12.182230	-0.100225	0.015034	0.027207	0.004081	0.002958	0.000444	18.737148	5.921329	-290.975661	4.942949	NaN	-65.397990	NaN	-1614.510496	NaN	NaN	NaN	NaN	3.201268	0.979722	12.182230	0.012828	0.001283	12.182230	NaN	NaN	12002.915039	218.093185	20795.041016	12.182230	0.012157	0.001216	12.182230	NaN	NaN	0.000000	0.000000	12.182230	0.149095	0.000022	783.176617	0.029179	NaN	811.870113	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	1.219255	0.000000	0.000000	12.182230	NaN	NaN	-328.233444	0.020351	NaN	0.000000	0.002238	0.000420	0.000025	NaN	NaN	NaN	NaN
12.189702	-0.108596	0.016289	0.026393	0.003959	0.003361	0.000504	-11.753828	5.984656	-288.460557	4.967491	NaN	57.451198	NaN	-1650.176631	NaN	-9.963623	NaN	NaN	2.973179	0.909917	12.189702	0.012944	0.001294	12.189702	NaN	NaN	12010.386719	218.036911	20769.222656	12.189702	0.012285	0.001228	12.189702	NaN	NaN	0.000000	0.000000	12.189702	0.150244	0.000023	799.174371	0.029190	NaN	821.188012	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	1.143740	0.000000	0.000000	12.189702	NaN	NaN	-407.412283	0.020401	NaN	0.000000	0.002236	0.000419	0.000025	NaN	NaN	NaN	NaN
12.197173	-0.101515	0.015227	0.024719	0.003708	0.002626	0.000394	-21.633852	5.945013	-353.758840	5.160953	NaN	66.719262	NaN	-2156.809078	NaN	-4.699153	NaN	NaN	3.234696	0.989952	12.197173	0.012905	0.001290	12.197173	NaN	NaN	12017.858398	217.980621	20743.404297	12.197173	0.012383	0.001238	12.197173	NaN	NaN	0.000000	0.000000	12.197173	0.141063	0.000021	554.610942	0.029694	NaN	626.187461	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	1.098304	0.000000	0.000000	12.197173	NaN	NaN	-273.196118	0.021340	NaN	0.000000	0.002234	0.000419	0.000025	NaN	NaN	NaN	NaN
12.204645	-0.107119	0.016068	0.023575	0.003536	0.002530	0.000379	-47.513246	5.967064	-351.929507	5.162233	NaN	86.773775	NaN	-2249.912105	NaN	-1.547219	NaN	NaN	3.220044	0.985468	12.204645	0.012824	0.001282	12.204645	NaN	NaN	12025.329102	217.924347	20717.591797	12.204645	0.012448	0.001245	12.204645	NaN	NaN	0.000000	0.000000	12.204645	0.136150	0.000020	312.759431	0.029780	NaN	408.134532	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	1.298287	0.000000	0.000000	12.204645	NaN	NaN	-448.845837	0.021405	NaN	0.000000	0.002231	0.000419	0.000025	NaN	NaN	NaN	NaN
12.212116	-0.093869	0.014080	0.026316	0.003947	0.003383	0.000507	-46.728093	5.965529	-308.999862	5.421704	NaN	98.053101	NaN	-1773.288424	NaN	-1.487555	NaN	NaN	2.959662	0.905780	12.212116	0.012717	0.001272	12.212116	NaN	NaN	12032.800781	217.868073	20691.773437	12.212116	0.012424	0.001242	12.212116	NaN	NaN	0.000000	0.000000	12.212116	0.122517	0.000018	-3.462384	0.029874	NaN	-243.876076	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	1.160377	0.000000	0.000000	12.212116	NaN	NaN	-414.409535	0.021493	NaN	0.000000	0.002229	0.000418	0.000025	NaN	NaN	NaN	NaN
12.219587	-0.101362	0.015204	0.028458	0.004269	0.003816	0.000572	-88.227760	5.986795	-256.731439	5.674076	NaN	143.301270	NaN	-1367.823231	NaN	-0.465808	NaN	NaN	2.898825	0.887162	12.219587	0.012700	0.001270	12.219587	NaN	NaN	12040.272461	217.811783	20665.957031	12.219587	0.012489	0.001249	12.219587	NaN	NaN	0.000000	0.000000	12.219587	0.139372	0.000021	-110.765525	0.029842	NaN	-245.064000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	1.153152	0.000000	0.000000	12.219587	NaN	NaN	-230.297788	0.022403	NaN	0.000000	0.002227	0.000418	0.000025	NaN	NaN	NaN	NaN
12.227059	-0.116421	0.017463	0.028070	0.004210	0.003674	0.000551	-109.023074	6.016624	-253.150909	5.656665	NaN	149.673973	NaN	-1367.727488	NaN	-0.306507	NaN	NaN	2.933730	0.897844	12.227059	0.012446	0.001245	12.227059	NaN	NaN	12047.744141	217.755493	20640.138672	12.227059	0.012647	0.001265	12.227059	NaN	NaN	0.000000	0.000000	12.227059	0.133433	0.000020	363.643114	0.029481	NaN	464.683167	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	1.155993	0.000000	0.000000	12.227059	NaN	NaN	-289.927336	0.022631	NaN	0.000000	0.002225	0.000417	0.000025	NaN	NaN	NaN	NaN
12.234530	-0.109275	0.016391	0.032533	0.004880	0.004231	0.000635	-125.084466	5.917544	-216.609433	5.864712	NaN	180.038997	NaN	-1014.848165	NaN	-0.182905	NaN	NaN	2.942707	0.900592	12.234530	0.012504	0.001250	12.234530	NaN	NaN	12055.215820	217.699219	20614.320312	12.234530	0.012804	0.001280	12.234530	NaN	NaN	0.000000	0.000000	12.234530	0.152470	0.000023	426.678492	0.029179	NaN	461.334330	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	1.155972	0.000000	0.000000	12.234530	NaN	NaN	-179.846374	0.021907	NaN	0.000000	0.002223	0.000417	0.000025	NaN	NaN	NaN	NaN
12.242002	-0.106077	0.015912	0.034465	0.005170	0.004891	0.000734	-144.929566	5.900645	-202.737239	5.963951	NaN	212.354419	NaN	-899.170121	NaN	-0.103031	NaN	NaN	2.816961	0.862108	12.242002	0.012079	0.001208	12.242002	NaN	NaN	12062.686523	217.642944	20588.505859	12.242002	0.012841	0.001284	12.242002	NaN	NaN	0.000000	0.000000	12.242002	0.135373	0.000020	317.782569	0.029708	NaN	414.904411	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	1.104517	0.000000	0.000000	12.242002	NaN	NaN	-83.888949	0.021554	NaN	0.000000	0.002220	0.000417	0.000025	NaN	NaN	NaN	NaN
12.249473	-0.108367	0.016255	0.035571	0.005336	0.004906	0.000736	-145.439886	5.895208	-192.984538	5.981310	NaN	208.536029	NaN	-830.989986	NaN	-0.088195	NaN	NaN	2.858166	0.874718	12.249473	0.012172	0.001217	12.249473	NaN	NaN	12070.158203	217.586655	20562.687500	12.249473	0.012993	0.001299	12.249473	NaN	NaN	0.000000	0.000000	12.249473	0.123796	0.000019	186.029132	0.030095	NaN	331.524742	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	1.263305	0.000000	0.000000	12.249473	NaN	NaN	35.093432	0.021481	NaN	0.000000	0.002218	0.000416	0.000025	NaN	NaN	NaN	NaN
12.256945	-0.113964	0.017095	0.037401	0.005610	0.004876	0.000731	-81.967059	5.785962	-167.127564	6.020386	NaN	119.234053	NaN	-689.342463	NaN	-0.345025	NaN	NaN	2.939163	0.899507	12.256945	0.011899	0.001190	12.256945	NaN	NaN	12077.629883	217.530380	20536.869141	12.256945	0.013074	0.001307	12.256945	NaN	NaN	0.000000	0.000000	12.256945	0.148919	0.000022	-28.657657	0.030376	NaN	-206.008533	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	1.130351	0.000000	0.000000	12.256945	NaN	NaN	150.088459	0.022145	NaN	0.000000	0.002216	0.000416	0.000025	NaN	NaN	NaN	NaN
12.264416	-0.103815	0.015572	0.034534	0.005180	0.005396	0.000809	-53.223524	5.794776	-139.237289	5.847696	NaN	95.023928	NaN	-628.039007	NaN	-0.685792	NaN	NaN	2.678088	0.819607	12.264416	0.011843	0.001184	12.264416	NaN	NaN	12085.101562	217.474091	20511.052734	12.264416	0.012942	0.001294	12.264416	NaN	NaN	0.000000	0.000000	12.264416	0.125221	0.000019	-124.537319	0.030715	NaN	-287.087014	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	1.003080	0.000000	0.000000	12.264416	NaN	NaN	384.045074	0.020975	NaN	0.000000	0.002214	0.000415	0.000025	NaN	NaN	NaN	NaN
12.271888	-0.097831	0.014675	0.035967	0.005395	0.004756	0.000713	-52.074862	5.793676	-74.564421	6.004230	NaN	99.409950	NaN	-352.940629	NaN	-0.301283	NaN	NaN	2.918773	0.893267	12.271888	0.011916	0.001192	12.271888	NaN	NaN	12092.572266	217.417816	20485.236328	12.271888	0.012958	0.001296	12.271888	NaN	NaN	0.000000	0.000000	12.271888	0.165754	0.000025	-411.765622	0.030255	NaN	-414.933602	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	1.000990	0.000000	0.000000	12.271888	NaN	NaN	119.729121	0.021787	NaN	0.000000	0.002212	0.000415	0.000025	NaN	NaN	NaN	NaN
12.279359	-0.085506	0.012826	0.031868	0.004780	0.004379	0.000657	-40.878305	5.809617	-71.435543	6.002343	NaN	98.787260	NaN	-385.398179	NaN	-0.563174	NaN	NaN	2.863577	0.876374	12.279359	0.011807	0.001181	12.279359	NaN	NaN	12100.043945	217.361542	20459.419922	12.279359	0.012759	0.001276	12.279359	NaN	NaN	0.000000	0.000000	12.279359	0.158201	0.000024	-240.408258	0.029144	NaN	-293.080897	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	32.781780	0.000000	0.000000	12.279359	NaN	NaN	93.908268	0.021798	NaN	0.000000	0.002209	0.000414	0.000025	NaN	NaN	NaN	NaN
12.286831	-0.102757	0.015414	0.035015	0.005252	0.004220	0.000633	1.858579	5.840721	-45.656466	5.966670	NaN	-56.904910	NaN	-259.404707	NaN	NaN	NaN	NaN	3.052532	0.934203	12.286831	0.011680	0.001168	12.286831	NaN	NaN	12107.515625	217.305252	20433.601562	12.286831	0.013191	0.001319	12.286831	NaN	NaN	0.000000	0.000000	12.286831	0.168700	0.000025	-97.416802	0.030181	NaN	-198.771258	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	-0.259441	0.000000	0.000000	12.286831	NaN	NaN	-233.837207	0.020775	NaN	0.000000	0.002207	0.000414	0.000025	NaN	NaN	NaN	NaN
12.294302	-0.086936	0.013040	0.031435	0.004715	0.004288	0.000643	-25.821076	5.769351	12.719564	5.971656	NaN	79.930965	NaN	199.427356	NaN	NaN	NaN	NaN	2.874119	0.879601	12.294302	0.011751	0.001175	12.294302	NaN	NaN	12114.987305	217.248962	20407.783203	12.294302	0.013202	0.001320	12.294302	NaN	NaN	0.000000	0.000000	12.294302	0.196889	0.000030	-123.566167	0.030034	NaN	-179.251517	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	-0.969930	0.000000	0.000000	12.294302	NaN	NaN	-126.346455	0.021514	NaN	0.000000	0.002205	0.000414	0.000025	NaN	NaN	NaN	NaN
12.301774	-0.070293	0.010544	0.031673	0.004751	0.004241	0.000636	1.467004	5.794877	53.542526	6.048846	NaN	-82.498323	NaN	317.446689	NaN	-86.869911	NaN	NaN	2.900825	0.887774	12.301774	0.011485	0.001148	12.301774	NaN	NaN	12122.458984	217.192688	20381.964844	12.301774	0.013179	0.001318	12.301774	NaN	NaN	0.000000	0.000000	12.301774	0.219205	0.000033	-442.301302	0.029394	NaN	-331.036242	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	-1.002644	0.000000	0.000000	12.301774	NaN	NaN	95.105974	0.022134	NaN	0.000000	0.002203	0.000413	0.000025	NaN	NaN	NaN	NaN
12.309245	-0.069972	0.010496	0.030749	0.004612	0.004122	0.000618	44.223797	5.666053	38.820549	6.027452	NaN	-124.678095	NaN	272.552772	NaN	0.160304	NaN	NaN	2.899252	0.887292	12.309245	0.011533	0.001153	12.309245	NaN	NaN	12129.929687	217.136414	20356.152344	12.309245	0.013219	0.001322	12.309245	NaN	NaN	0.000000	0.000000	12.309245	0.198273	0.000030	-297.711572	0.029230	NaN	-269.186877	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	-0.937238	0.000000	0.000000	12.309245	NaN	NaN	128.243385	0.021804	NaN	0.000000	0.002200	0.000413	0.000025	NaN	NaN	NaN	NaN
12.316716	-0.067928	0.010189	0.022234	0.003335	0.003915	0.000587	74.058078	5.573483	63.808709	5.853674	NaN	-182.964971	NaN	504.598608	NaN	0.108012	NaN	NaN	2.505770	0.766871	12.316716	0.012053	0.001205	12.316716	NaN	NaN	12137.401367	217.080124	20330.333984	12.316716	0.013082	0.001308	12.316716	NaN	NaN	0.000000	0.000000	12.316716	0.177591	0.000027	-201.530270	0.028981	NaN	-235.808590	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	-0.528413	0.000000	0.000000	12.316716	NaN	NaN	41.442888	0.021402	NaN	0.000000	0.002198	0.000412	0.000025	NaN	NaN	NaN	NaN
12.324188	-0.064325	0.009649	0.016475	0.002471	0.003574	0.000536	73.648580	5.569356	31.267336	6.010698	NaN	-192.332106	NaN	462.759679	NaN	1.081506	NaN	NaN	2.204497	0.674668	12.324188	0.012299	0.001230	12.324188	NaN	NaN	12144.873047	217.023849	20304.515625	12.324188	0.013027	0.001303	12.324188	NaN	NaN	0.000000	0.000000	12.324188	0.175348	0.000026	-394.297736	0.029233	NaN	-376.249915	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	-0.422191	0.000000	0.000000	12.324188	NaN	NaN	190.309803	0.022041	NaN	0.000000	0.002196	0.000412	0.000025	NaN	NaN	NaN	NaN
12.331659	-0.057187	0.008578	0.016925	0.002539	0.003571	0.000536	57.682491	5.608748	16.837949	6.003637	NaN	-180.307688	NaN	384.837043	NaN	2.780867	NaN	NaN	2.244782	0.686997	12.331659	0.012320	0.001232	12.331659	NaN	NaN	12152.344727	216.967560	20278.699219	12.331659	0.013007	0.001301	12.331659	NaN	NaN	0.000000	0.000000	12.331659	0.157523	0.000024	-762.606473	0.029215	NaN	-749.496701	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	-1.150368	0.000000	0.000000	12.331659	NaN	NaN	403.840480	0.022405	NaN	0.000000	0.002194	0.000412	0.000025	NaN	NaN	NaN	NaN
12.339131	-0.048374	0.007256	0.015410	0.002311	0.003720	0.000558	60.886947	5.601215	54.241231	5.910657	NaN	-221.480491	NaN	652.607941	NaN	0.100723	NaN	NaN	2.050278	0.627471	12.339131	0.012470	0.001247	12.339131	NaN	NaN	12159.815430	216.911285	20252.884766	12.339131	0.012909	0.001291	12.339131	NaN	NaN	0.000000	0.000000	12.339131	0.170297	0.000026	-920.290605	0.028149	NaN	-827.285271	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	-1.122630	0.000000	0.000000	12.339131	NaN	NaN	350.196777	0.022487	NaN	0.000000	0.002192	0.000411	0.000025	NaN	NaN	NaN	NaN
12.346602	-0.031023	0.004653	0.012886	0.001933	0.004109	0.000616	3.724584	5.482393	16.633223	5.819990	NaN	-177.635799	NaN	491.408433	NaN	-13.835595	NaN	NaN	1.648922	0.504639	12.346602	0.012614	0.001261	12.346602	NaN	NaN	12167.287109	216.855011	20227.066406	12.346602	0.012692	0.001269	12.346602	NaN	NaN	0.000000	0.000000	12.346602	0.170950	0.000026	-771.478045	0.028162	NaN	-696.688693	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	-1.050327	0.000000	0.000000	12.346602	NaN	NaN	558.715760	0.022728	NaN	0.000000	0.002189	0.000411	0.000025	NaN	NaN	NaN	NaN
12.354074	-0.027230	0.004085	0.010065	0.001510	0.003902	0.000585	-10.733956	5.475089	30.540798	5.731214	NaN	209.579333	NaN	728.997973	NaN	NaN	NaN	NaN	1.366885	0.418324	12.354074	0.012752	0.001275	12.354074	NaN	NaN	12174.758789	216.798721	20201.248047	12.354074	0.012865	0.001287	12.354074	NaN	NaN	0.000000	0.000000	12.354074	0.184051	0.000028	-696.153805	0.028257	NaN	-587.766400	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	-1.041296	0.000000	0.000000	12.354074	NaN	NaN	523.334226	0.022907	NaN	0.000000	0.002187	0.000410	0.000025	NaN	NaN	NaN	NaN
12.361545	-0.012918	0.001938	0.009038	0.001356	0.003470	0.000521	33.045113	5.580001	43.564091	5.727163	NaN	-577.754034	NaN	961.419854	NaN	-0.361410	NaN	NaN	1.380863	0.422602	12.361545	0.012497	0.001250	12.361545	NaN	NaN	12182.230469	216.742432	20175.429687	12.361545	0.012729	0.001273	12.361545	NaN	NaN	0.000000	0.000000	12.361545	0.184750	0.000028	-823.712585	0.027496	NaN	-685.137042	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	-1.150662	0.000000	0.000000	12.361545	NaN	NaN	388.272223	0.022385	NaN	0.000000	0.002185	0.000410	0.000025	NaN	NaN	NaN	NaN
12.369017	-0.023241	0.003486	0.008206	0.001231	0.003296	0.000494	77.620337	5.422534	6.482170	5.983669	NaN	-552.638525	NaN	738.765511	NaN	14.045340	NaN	NaN	1.316084	0.402777	12.369017	0.012539	0.001254	12.369017	NaN	NaN	12189.701172	216.686157	20149.615234	12.369017	0.012680	0.001268	12.369017	NaN	NaN	0.000000	0.000000	12.369017	0.187270	0.000028	-606.706034	0.028983	NaN	-510.010215	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	-1.004498	0.000000	0.000000	12.369017	NaN	NaN	515.210926	0.022766	NaN	0.000000	0.002183	0.000409	0.000025	NaN	NaN	NaN	NaN
12.376488	-0.016982	0.002547	0.013883	0.002083	0.004152	0.000623	192.683654	5.298559	-38.969081	5.838977	NaN	-1730.307886	NaN	-595.105093	NaN	NaN	NaN	NaN	1.741566	0.532992	12.376488	0.012285	0.001229	12.376488	NaN	NaN	12197.172852	216.629883	20123.796875	12.376488	0.012807	0.001281	12.376488	NaN	NaN	0.000000	0.000000	12.376488	0.172479	0.000026	-673.514651	0.029057	NaN	-609.481688	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	-1.105236	0.000000	0.000000	12.376488	NaN	NaN	706.809730	0.022887	NaN	0.000000	0.002180	0.000409	0.000025	NaN	NaN	NaN	NaN
12.383960	-0.014822	0.002223	0.011857	0.001779	0.003945	0.000592	221.291552	5.396362	-32.222709	5.854640	NaN	-2268.949096	NaN	-640.271378	NaN	NaN	NaN	NaN	1.587801	0.485934	12.383960	0.012126	0.001213	12.383960	NaN	NaN	12204.644531	216.573593	20097.980469	12.383960	0.012876	0.001288	12.383960	NaN	NaN	0.000000	0.000000	12.383960	0.164911	0.000025	-663.298481	0.029042	NaN	-628.501214	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	-1.133406	0.000000	0.000000	12.383960	NaN	NaN	773.468206	0.022680	NaN	0.000000	0.002178	0.000409	0.000025	NaN	NaN	NaN	NaN
12.391431	-0.007117	0.001068	0.011616	0.001742	0.004672	0.000701	162.206424	5.392436	-61.536200	5.979086	NaN	-3501.432084	NaN	-946.806904	NaN	NaN	NaN	NaN	1.313839	0.402090	12.391431	0.011982	0.001198	12.391431	NaN	NaN	12212.116211	216.517319	20072.162109	12.391431	0.012834	0.001283	12.391431	NaN	NaN	0.000000	0.000000	12.391431	0.150788	0.000023	-922.746734	0.028998	NaN	-937.854847	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	-1.091698	0.000000	0.000000	12.391431	NaN	NaN	527.882398	0.023741	NaN	0.000000	0.002176	0.000408	0.000025	NaN	NaN	NaN	NaN
12.398903	-0.003138	0.000471	0.010960	0.001644	0.004965	0.000745	127.626407	5.311601	-33.066768	5.996885	NaN	-6330.689679	NaN	-710.095309	NaN	NaN	NaN	NaN	1.142309	0.349594	12.398903	0.012179	0.001218	12.398903	NaN	NaN	12219.587891	216.461029	20046.343750	12.398903	0.012948	0.001295	12.398903	NaN	NaN	0.000000	0.000000	12.398903	0.134453	0.000020	-1006.521044	0.029075	NaN	-1143.538637	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	-1.156340	0.000000	0.000000	12.398903	NaN	NaN	403.815648	0.023811	NaN	0.000000	0.002174	0.000408	0.000025	NaN	NaN	NaN	NaN
