Height(km):	Beta355 (Mm^-1 sr^-1):	error beta355 (Mm^-1 sr^-1)	Beta532 (Mm^-1 sr^-1):	error beta532 (Mm^-1 sr^-1)	Beta1064 (Mm^-1 sr^-1):	error beta1064 (Mm^-1 sr^-1)	alpha355 (Mm^-1 sr^-1):	error alpha355 (Mm^-1)	alpha532 (Mm^-1 sr^-1):	error alpha532 (Mm^-1)	S355 (sr^-1)	errorS355	S532 (sr^-1)	error S532	Angstrom ext	error Angstrom ext	Angstrom b355/532	error Angstrom b355/532	Angstrom b532/1064	error Angstrom b532/1064 	voldepol höhe	vol.depol 532	error vol.depol 	partdepolhöhe	part. depol 532	error part. depol	sounding height (km)	Temperature (K)	Pressure (Pa)	voltdepol height	vol. depol 355	error	partdepol height	part. depol 355	error	Mixing ratio height (km)	Water vapour mixing ratio (g/kg)	Height NF (km):	Beta532 NF (Mm^-1 sr^-1):	error beta532 NF (Mm^-1 sr^-1)	alpha 532 NF (Mm^-1 sr^-1):	error alpha532 NF (Mm^-1)	Spar 532 NF (sr):	error Spar532 NF (sr)	Height HSRL (km):	BetaHSRL (Mm^-1 sr^-1):	error betaHSRL (Mm^-1 sr^-1)	alpha HSRL (Mm^-1 sr^-1):	error alphaHSRL (Mm^-1)	Spar HSRL (sr)	error Spar HSRL (sr)	vol. depol 1064	error	part. depol 1064	error	water_vapour_error	Sounding height	water_vapor_mix_sonde	Height NF 355 (km):	Beta355 NF (Mm^-1 sr^-1):	error beta355 NF (Mm^-1 sr^-1)	alpha 355 NF (Mm^-1 sr^-1):	error alpha355 NF (Mm^-1)	Spar 355 NF (sr):	error Spar 355 NF (sr)	BetaMOL 355 (m^-1 sr^-1)	BetaMOL 532 (m^-1 sr^-1)	BetaMOL 1064 (m^-1 sr^-1)	Ang b355/532 NF	Error Ang b355/532 NF	Ang Ext NF	Error Ang Ext NF
12.077630	-0.137458	0.020619	-0.008162	0.001224	0.001765	0.000265	-106.688032	13.981143	-41.168906	6.577358	776.151789	154.595150	5044.101046	1105.393991	2.353931	1.202410	6.980650	3.660631	NaN	NaN	12.077630	0.004805	0.000480	12.077630	0.014095	0.001410	11801.185547	222.390259	20116.361328	12.077630	0.022864	0.002286	12.077630	-0.351924	-0.035192	0.000000	0.000000	12.077630	0.021503	0.000003	258.569101	0.021569	12025.069356	2063.922469	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.310182	0.000000	0.000000	12.077630	NaN	NaN	NaN	NaN	NaN	0.000000	0.002123	0.000398	0.000024	NaN	NaN	NaN	NaN
12.085101	-0.129108	0.019366	-0.009269	0.001390	0.001715	0.000257	-85.205557	13.978832	-23.248148	6.497662	659.953634	146.705357	2508.039760	795.549100	3.210775	2.572309	6.511152	3.414428	NaN	NaN	12.085101	0.004705	0.000470	12.085101	0.026012	0.002601	11808.657227	222.383575	20090.650391	12.085101	0.022637	0.002264	12.085101	-0.358279	-0.035828	0.000000	0.000000	12.085101	0.029113	0.000004	225.493433	0.021488	7745.324778	1376.424311	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.406616	0.000000	0.000000	12.085101	NaN	NaN	NaN	NaN	NaN	0.000000	0.002120	0.000398	0.000024	NaN	NaN	NaN	NaN
12.092573	-0.113992	0.017099	-0.008865	0.001330	0.001710	0.000257	-63.947437	13.970708	-27.245859	6.487342	560.980367	148.664989	3073.339598	864.878441	2.109038	1.684756	6.313552	3.310807	NaN	NaN	12.092573	0.004649	0.000465	12.092573	0.035442	0.003544	11816.128906	222.376877	20064.937500	12.092573	0.021958	0.002196	12.092573	-0.418497	-0.041850	0.000000	0.000000	12.092573	0.021721	0.000003	212.764430	0.021475	9795.195797	1770.935557	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.426351	0.000000	0.000000	12.092573	NaN	NaN	NaN	NaN	NaN	0.000000	0.002118	0.000397	0.000024	NaN	NaN	NaN	NaN
12.100044	-0.117507	0.017626	-0.008606	0.001291	0.001388	0.000208	-114.441287	14.051279	-19.706340	6.498226	973.913799	188.786879	2289.869460	829.543165	4.348603	3.782558	6.462009	3.388658	NaN	NaN	12.100044	0.004783	0.000478	12.100044	0.020760	0.002076	11823.599609	222.370193	20039.230469	12.100044	0.022241	0.002224	12.100044	-0.362881	-0.036288	0.000000	0.000000	12.100044	0.029575	0.000004	281.713715	0.021605	9525.481724	1604.742604	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.153182	0.000000	0.000000	12.100044	NaN	NaN	NaN	NaN	NaN	0.000000	0.002115	0.000397	0.000024	NaN	NaN	NaN	NaN
12.107516	-0.109040	0.016356	-0.010680	0.001602	0.001354	0.000203	-84.366654	13.937840	-16.760147	6.456588	773.723284	172.651068	1569.287834	648.755169	3.995218	4.139791	5.743346	3.011793	NaN	NaN	12.107516	0.004817	0.000482	12.107516	0.017643	0.001764	11831.071289	222.363510	20013.519531	12.107516	0.021288	0.002129	12.107516	-0.413517	-0.041352	0.000000	0.000000	12.107516	0.034135	0.000005	349.060842	0.021692	10225.834424	1660.301816	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	37.202003	0.000000	0.000000	12.107516	NaN	NaN	NaN	NaN	NaN	0.000000	0.002113	0.000396	0.000024	NaN	NaN	NaN	NaN
12.114987	-0.094018	0.014103	-0.012261	0.001839	0.001138	0.000171	-62.814618	13.929699	-17.712876	6.456299	668.112955	178.870947	1444.648727	569.415976	3.129334	3.300530	5.035676	2.640693	NaN	NaN	12.114987	0.004862	0.000486	12.114987	0.011598	0.001160	11838.542969	222.356400	19990.511719	12.114987	0.021288	0.002129	12.114987	-0.384963	-0.038496	0.000000	0.000000	12.114987	0.028547	0.000004	363.369038	0.021618	12728.918127	2054.034911	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	37.149609	0.000000	0.000000	12.114987	NaN	NaN	NaN	NaN	NaN	0.000000	0.002110	0.000396	0.000024	NaN	NaN	NaN	NaN
12.122459	-0.079797	0.011970	-0.010244	0.001537	0.001309	0.000196	-56.144286	13.919278	-24.306390	6.417577	703.591471	203.876733	2372.816832	720.535798	2.069549	1.852915	5.074636	2.661124	NaN	NaN	12.122459	0.004836	0.000484	12.122459	0.018304	0.001830	11846.014648	222.348785	19970.501953	12.122459	0.020812	0.002081	12.122459	-0.406371	-0.040637	0.000000	0.000000	12.122459	0.031624	0.000005	377.665873	0.021543	11942.392364	1916.510672	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.401147	0.000000	0.000000	12.122459	NaN	NaN	NaN	NaN	NaN	0.000000	0.002108	0.000396	0.000024	NaN	NaN	NaN	NaN
12.129930	-0.060027	0.009004	-0.008134	0.001220	0.001360	0.000204	-65.024811	13.869873	-33.286025	6.411077	1083.267542	282.476263	4092.001635	998.959309	1.655349	1.176031	4.940807	2.590944	NaN	NaN	12.129930	0.004711	0.000471	12.129930	0.056302	0.005630	11853.486328	222.341187	19950.492187	12.129930	0.020553	0.002055	12.129930	-0.420595	-0.042060	0.000000	0.000000	12.129930	0.063144	0.000009	270.653603	0.020613	4286.305366	721.073884	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.498893	0.000000	0.000000	12.129930	NaN	NaN	NaN	NaN	NaN	0.000000	0.002106	0.000395	0.000024	NaN	NaN	NaN	NaN
12.137401	-0.044018	0.006603	-0.009324	0.001399	0.001431	0.000215	-114.284109	13.534349	-27.132623	6.376583	2596.290482	496.190480	2910.016610	811.327097	3.554659	2.312514	3.836656	2.011930	NaN	NaN	12.137401	0.004643	0.000464	12.137401	0.100349	0.010035	11860.957031	222.333588	19930.484375	12.137401	0.020404	0.002040	12.137401	-0.438612	-0.043861	0.000000	0.000000	12.137401	0.060838	0.000009	281.757577	0.020559	4631.307755	772.528449	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.784683	0.000000	0.000000	12.137401	NaN	NaN	NaN	NaN	NaN	0.000000	0.002104	0.000395	0.000024	NaN	NaN	NaN	NaN
12.144873	-0.069040	0.010356	-0.008329	0.001249	0.001097	0.000164	-116.144324	13.531376	-6.960783	6.528431	1682.265704	319.512605	835.767601	793.817701	6.957634	16.255162	5.228334	2.741722	NaN	NaN	12.144873	0.004727	0.000473	12.144873	0.095074	0.009507	11868.428711	222.325974	19910.474609	12.144873	0.020078	0.002008	12.144873	-0.464626	-0.046463	0.000000	0.000000	12.144873	0.073486	0.000011	240.414113	0.020465	3271.577143	564.248275	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.509942	0.000000	0.000000	12.144873	NaN	NaN	NaN	NaN	NaN	0.000000	0.002102	0.000394	0.000024	NaN	NaN	NaN	NaN
12.152344	-0.048674	0.007301	-0.004621	0.000693	0.001190	0.000179	-136.296068	13.475886	4.261870	6.613834	2800.162873	503.061580	-922.258675	-1437.888523	NaN	NaN	5.820432	3.052217	NaN	NaN	12.152344	0.004565	0.000456	12.152344	0.391708	0.039171	11875.900391	222.318375	19890.464844	12.152344	0.020005	0.002000	12.152344	-0.474656	-0.047466	0.000000	0.000000	12.152344	0.085189	0.000013	301.941785	0.020573	3544.357130	583.931474	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.009280	0.000000	0.000000	12.152344	NaN	NaN	NaN	NaN	NaN	0.000000	0.002100	0.000394	0.000024	NaN	NaN	NaN	NaN
12.159816	-0.042186	0.006328	-0.004204	0.000631	0.001311	0.000197	-57.595121	12.938823	12.848135	6.595892	1365.275695	368.796924	-3056.108322	-1634.524611	NaN	NaN	5.700565	2.989359	NaN	NaN	12.159816	0.004517	0.000452	12.159816	-14.233443	-1.423344	11883.372070	222.310776	19870.455078	12.159816	0.020003	0.002000	12.159816	-0.455341	-0.045534	0.000000	0.000000	12.159816	0.085381	0.000013	415.096729	0.020049	4861.692102	766.127269	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.890901	0.000000	0.000000	12.159816	NaN	NaN	NaN	NaN	NaN	0.000000	0.002098	0.000394	0.000024	NaN	NaN	NaN	NaN
12.167287	0.015745	0.002362	-0.001585	0.000238	0.001205	0.000181	-48.831593	12.970194	10.469420	6.583853	-3101.308500	-946.021335	-6604.614699	-4269.930025	NaN	NaN	NaN	NaN	NaN	NaN	12.167287	0.004376	0.000438	12.167287	-0.468431	-0.046843	11890.842773	222.303177	19850.447266	12.167287	0.019309	0.001931	12.167287	-0.479764	-0.047976	0.000000	0.000000	12.167287	0.072389	0.000011	423.328978	0.019995	5848.001636	919.660720	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.480342	0.000000	0.000000	12.167287	NaN	NaN	NaN	NaN	NaN	0.000000	0.002096	0.000393	0.000024	NaN	NaN	NaN	NaN
12.174759	0.013555	0.002033	-0.002452	0.000368	0.001158	0.000174	-21.585188	12.988553	10.948144	6.580880	-1592.447813	-987.554468	-4465.246847	-2766.348533	NaN	NaN	NaN	NaN	NaN	NaN	12.174759	0.004414	0.000441	12.174759	-0.288956	-0.028896	11898.314453	222.295563	19830.437500	12.174759	0.019457	0.001946	12.174759	-0.450157	-0.045016	0.000000	0.000000	12.174759	0.091633	0.000014	379.206816	0.019948	4138.316731	657.814528	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.281686	0.000000	0.000000	12.174759	NaN	NaN	NaN	NaN	NaN	0.000000	0.002094	0.000393	0.000024	NaN	NaN	NaN	NaN
12.182230	0.046535	0.006980	-0.003796	0.000569	0.001194	0.000179	-24.809813	12.986933	20.186944	6.527128	-533.142461	-290.310582	-5318.353134	-1895.640114	NaN	NaN	NaN	NaN	NaN	NaN	12.182230	0.004380	0.000438	12.182230	-0.227794	-0.022779	11905.786133	222.287964	19810.427734	12.182230	0.019147	0.001915	12.182230	-0.450470	-0.045047	0.000000	0.000000	12.182230	0.089538	0.000013	386.151637	0.019903	4312.694233	684.028487	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.395426	0.000000	0.000000	12.182230	NaN	NaN	NaN	NaN	NaN	0.000000	0.002092	0.000392	0.000024	NaN	NaN	NaN	NaN
12.189702	0.068949	0.010342	-0.001758	0.000264	0.001303	0.000196	-7.785477	13.074227	33.592387	6.623949	-112.916675	-190.377018	-19107.843788	-4734.055716	NaN	NaN	NaN	NaN	NaN	NaN	12.189702	0.004337	0.000434	12.189702	-0.188663	-0.018866	11913.257812	222.280365	19790.417969	12.189702	0.019018	0.001902	12.189702	-0.447481	-0.044748	0.000000	0.000000	12.189702	0.098238	0.000015	444.900145	0.019934	4528.810855	708.979596	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.402727	0.000000	0.000000	12.189702	NaN	NaN	NaN	NaN	NaN	0.000000	0.002090	0.000392	0.000024	NaN	NaN	NaN	NaN
12.197173	0.043629	0.006544	-0.001732	0.000260	0.001332	0.000200	8.258285	13.280945	24.685526	6.607685	189.282341	305.724456	-14254.614532	-4373.858840	-2.706874	-10.909253	NaN	NaN	NaN	NaN	12.197173	0.004293	0.000429	12.197173	-0.165568	-0.016557	11920.729492	222.272751	19770.408203	12.197173	0.019087	0.001909	12.197173	-0.431990	-0.043199	0.000000	0.000000	12.197173	0.113377	0.000017	397.996960	0.019894	3510.380361	555.022347	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.589264	0.000000	0.000000	12.197173	NaN	NaN	NaN	NaN	NaN	0.000000	0.002088	0.000392	0.000024	NaN	NaN	NaN	NaN
12.204645	0.032722	0.004908	-0.003329	0.000499	0.001431	0.000215	-21.643037	13.224540	20.294776	6.633258	-661.416462	-416.144694	-6096.744854	-2192.524032	NaN	NaN	NaN	NaN	NaN	NaN	12.204645	0.004261	0.000426	12.204645	-0.154964	-0.015496	11928.200195	222.265152	19750.400391	12.204645	0.019964	0.001996	12.204645	-0.368303	-0.036830	0.000000	0.000000	12.204645	0.124608	0.000019	453.784132	0.019916	3641.683667	569.154742	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.613377	0.000000	0.000000	12.204645	NaN	NaN	NaN	NaN	NaN	0.000000	0.002086	0.000391	0.000024	NaN	NaN	NaN	NaN
12.212116	0.009790	0.001468	-0.001539	0.000231	0.001484	0.000223	27.044665	13.184904	-1.655028	6.586353	2762.548807	1409.113755	1075.616587	4283.565357	NaN	NaN	NaN	NaN	NaN	NaN	12.212116	0.004062	0.000406	12.212116	-0.178803	-0.017880	11935.671875	222.257553	19730.390625	12.212116	0.020151	0.002015	12.212116	-0.345453	-0.034545	0.000000	0.000000	12.212116	0.109130	0.000016	509.760919	0.019254	4671.123378	722.540136	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.573835	0.000000	0.000000	12.212116	NaN	NaN	NaN	NaN	NaN	0.000000	0.002084	0.000391	0.000024	NaN	NaN	NaN	NaN
12.219587	0.000946	0.000142	-0.003154	0.000473	0.001515	0.000227	57.325825	13.048151	-35.213813	6.687776	60583.699751	16514.816396	11163.175319	2701.609877	NaN	NaN	NaN	NaN	NaN	NaN	12.219587	0.004108	0.000411	12.219587	-0.158089	-0.015809	11943.143555	222.249939	19710.380859	12.219587	0.020410	0.002041	12.219587	-0.334704	-0.033470	0.000000	0.000000	12.219587	0.108945	0.000016	567.234510	0.018520	5206.629531	799.281656	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.601880	0.000000	0.000000	12.219587	NaN	NaN	NaN	NaN	NaN	0.000000	0.002082	0.000391	0.000024	NaN	NaN	NaN	NaN
12.227059	-0.002303	0.000345	-0.002292	0.000344	0.001332	0.000200	71.501262	12.977455	-1.428596	6.922832	-31047.046682	-7310.384969	623.321774	3022.001570	NaN	NaN	0.011933	0.006257	NaN	NaN	12.227059	0.004095	0.000410	12.227059	-0.152969	-0.015297	11950.615234	222.242340	19690.371094	12.227059	0.020410	0.002041	12.227059	-0.339155	-0.033915	0.000000	0.000000	12.227059	0.107403	0.000016	624.418926	0.018457	5813.787362	888.839638	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.557412	0.000000	0.000000	12.227059	NaN	NaN	NaN	NaN	NaN	0.000000	0.002080	0.000390	0.000024	NaN	NaN	NaN	NaN
12.234530	-0.001575	0.000236	-0.000698	0.000105	0.001714	0.000257	90.032371	13.100122	6.051975	6.934186	-57158.960379	-11944.934824	-8666.486568	-10014.553457	6.673951	19.055014	2.010779	1.054446	NaN	NaN	12.234530	0.004141	0.000414	12.234530	-0.135516	-0.013552	11958.085937	222.234741	19670.365234	12.234530	0.020635	0.002063	12.234530	-0.319378	-0.031938	0.000000	0.000000	12.234530	0.110183	0.000017	680.113036	0.018364	6172.568062	940.766843	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.501635	0.000000	0.000000	12.234530	NaN	NaN	NaN	NaN	NaN	0.000000	0.002078	0.000390	0.000024	NaN	NaN	NaN	NaN
12.242002	0.020951	0.003143	0.002844	0.000427	0.001924	0.000289	118.332105	13.227786	41.035735	7.246626	5648.094511	1056.600522	14428.584129	3343.109854	2.618009	1.352607	4.936509	2.588690	0.563779	0.172540	12.242002	0.004149	0.000415	12.242002	-0.121583	-0.012158	11965.557617	222.227142	19650.355469	12.242002	0.020436	0.002044	12.242002	-0.329628	-0.032963	0.000000	0.000000	12.242002	0.114179	0.000017	630.433281	0.018431	5521.452029	843.802655	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.466884	0.000000	0.000000	12.242002	NaN	NaN	NaN	NaN	NaN	0.000000	0.002075	0.000389	0.000024	NaN	NaN	NaN	NaN
12.249473	0.010074	0.001511	0.001899	0.000285	0.002111	0.000317	114.839240	13.228824	36.933011	7.219476	11399.271590	2155.931186	19451.667222	4792.790928	2.804340	1.572912	4.125352	2.163322	-0.153242	-0.046898	12.249473	0.004207	0.000421	12.249473	-0.103963	-0.010396	11973.029297	222.219528	19630.343750	12.249473	0.020524	0.002052	12.249473	-0.324760	-0.032476	0.000000	0.000000	12.249473	0.121188	0.000018	683.624051	0.018340	5641.003381	859.577248	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.255374	0.000000	0.000000	12.249473	NaN	NaN	NaN	NaN	NaN	0.000000	0.002073	0.000389	0.000024	NaN	NaN	NaN	NaN
12.256945	0.006298	0.000945	0.002243	0.000336	0.002114	0.000317	111.159181	13.230169	31.919869	7.186669	17649.666388	3379.612358	14232.670277	3850.490075	3.084438	1.941818	2.552515	1.338531	0.085360	0.026124	12.256945	0.004186	0.000419	12.256945	-0.100434	-0.010043	11980.500977	222.211929	19610.333984	12.256945	0.020525	0.002052	12.256945	-0.320036	-0.032004	0.000000	0.000000	12.256945	0.119606	0.000018	735.234698	0.018224	6147.161625	934.578341	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.237635	0.000000	0.000000	12.256945	NaN	NaN	NaN	NaN	NaN	0.000000	0.002071	0.000389	0.000024	NaN	NaN	NaN	NaN
12.264416	-0.006546	0.000982	0.005300	0.000795	0.002208	0.000331	100.419781	13.260769	54.144632	7.302004	-15341.011025	-3065.826810	10215.524637	2060.588349	1.526974	0.712470	NaN	NaN	1.263559	0.386702	12.264416	0.004158	0.000416	12.264416	-0.097834	-0.009783	11987.972656	222.204330	19590.324219	12.264416	0.020741	0.002074	12.264416	-0.308345	-0.030835	0.000000	0.000000	12.264416	0.119604	0.000018	733.825952	0.018225	6135.471873	932.849970	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.255961	0.000000	0.000000	12.264416	NaN	NaN	NaN	NaN	NaN	0.000000	0.002069	0.000388	0.000024	NaN	NaN	NaN	NaN
12.271888	-0.006356	0.000953	0.006132	0.000920	0.002222	0.000333	136.261254	13.117346	50.246701	7.302718	-21436.891416	-3820.771645	8194.286667	1711.466923	2.466170	1.062779	NaN	NaN	1.464687	0.448256	12.271888	0.004129	0.000413	12.271888	-0.097945	-0.009794	11995.443359	222.196716	19570.318359	12.271888	0.020741	0.002074	12.271888	-0.311912	-0.031191	0.000000	0.000000	12.271888	0.138307	0.000021	628.858903	0.019036	4546.837454	695.774796	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.303179	0.000000	0.000000	12.271888	NaN	NaN	NaN	NaN	NaN	0.000000	0.002067	0.000388	0.000023	NaN	NaN	NaN	NaN
12.279359	-0.002357	0.000354	0.009408	0.001411	0.002144	0.000322	87.011340	13.084476	67.389541	7.401818	-36917.226767	-7841.165362	7163.243284	1331.747169	0.631724	0.290806	NaN	NaN	2.133694	0.653000	12.279359	0.004223	0.000422	12.279359	-0.084733	-0.008473	12002.915039	222.189117	19550.308594	12.279359	0.020743	0.002074	12.279359	-0.299497	-0.029950	0.000000	0.000000	12.279359	0.113471	0.000017	546.671631	0.020307	4817.703726	744.485404	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.219255	0.000000	0.000000	12.279359	NaN	NaN	NaN	NaN	NaN	0.000000	0.002065	0.000387	0.000023	NaN	NaN	NaN	NaN
12.286831	0.010069	0.001510	0.009916	0.001487	0.002397	0.000360	99.193760	12.987016	25.933512	7.439447	9851.377643	1961.427525	2615.279013	846.608272	3.316326	2.585104	0.037819	0.019832	2.048453	0.626912	12.286831	0.004359	0.000436	12.286831	-0.066271	-0.006627	12010.386719	222.181519	19530.298828	12.286831	0.019334	0.001933	12.286831	-0.367314	-0.036731	0.000000	0.000000	12.286831	0.115349	0.000017	494.999492	0.020309	4291.302898	667.339613	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.143740	0.000000	0.000000	12.286831	NaN	NaN	NaN	NaN	NaN	0.000000	0.002063	0.000387	0.000023	NaN	NaN	NaN	NaN
12.294302	-0.011971	0.001796	0.010168	0.001525	0.002601	0.000390	110.139884	12.925103	3.686568	7.393461	-9200.791598	-1752.296072	362.557797	729.145480	8.397626	41.704047	NaN	NaN	1.966816	0.601928	12.294302	0.004349	0.000435	12.294302	-0.064390	-0.006439	12017.858398	222.173904	19510.289062	12.294302	0.019637	0.001964	12.294302	-0.353259	-0.035326	0.000000	0.000000	12.294302	0.113892	0.000017	476.926715	0.020162	4187.518646	652.598247	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.098304	0.000000	0.000000	12.294302	NaN	NaN	NaN	NaN	NaN	0.000000	0.002061	0.000387	0.000023	NaN	NaN	NaN	NaN
12.301774	0.015862	0.002379	0.011669	0.001750	0.002691	0.000404	81.683323	12.933986	-7.842669	7.324138	5149.580386	1123.181457	-672.094606	-635.702783	NaN	NaN	0.758912	0.397971	2.116589	0.647765	12.301774	0.004398	0.000440	12.301774	-0.057429	-0.005743	12025.329102	222.166306	19490.281250	12.301774	0.019858	0.001986	12.301774	-0.340733	-0.034073	0.000000	0.000000	12.301774	0.138002	0.000021	441.759489	0.019828	3201.103735	501.200936	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.298287	0.000000	0.000000	12.301774	NaN	NaN	NaN	NaN	NaN	0.000000	0.002059	0.000386	0.000023	NaN	NaN	NaN	NaN
12.309245	0.063312	0.009497	0.014915	0.002237	0.002734	0.000410	115.189329	13.195060	-11.844557	7.294178	1819.403878	343.390233	-794.126688	-503.341553	NaN	NaN	3.573784	1.874081	2.447825	0.749137	12.309245	0.004492	0.000449	12.309245	-0.045472	-0.004547	12032.800781	222.158707	19470.271484	12.309245	0.018704	0.001870	12.309245	-0.386711	-0.038671	0.000000	0.000000	12.309245	0.155921	0.000023	351.389186	0.019443	2253.639239	360.312610	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.160377	0.000000	0.000000	12.309245	NaN	NaN	NaN	NaN	NaN	0.000000	0.002057	0.000386	0.000023	NaN	NaN	NaN	NaN
12.316716	0.072519	0.010878	0.015322	0.002298	0.002544	0.000382	109.137395	13.202355	-15.753565	7.293308	1504.951021	290.005864	-1028.157630	-500.359222	NaN	NaN	3.842893	2.015201	2.590382	0.792765	12.316716	0.004547	0.000455	12.316716	-0.037028	-0.003703	12040.272461	222.151093	19450.261719	12.316716	0.018080	0.001808	12.316716	-0.408507	-0.040851	0.000000	0.000000	12.316716	0.183880	0.000028	259.397724	0.019591	1410.687603	236.911461	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.153152	0.000000	0.000000	12.316716	NaN	NaN	NaN	NaN	NaN	0.000000	0.002055	0.000386	0.000023	NaN	NaN	NaN	NaN
12.324188	0.088149	0.013222	0.013596	0.002039	0.002536	0.000380	74.739801	12.932787	-30.187766	7.343179	847.880609	194.166457	-2220.351349	-634.533724	NaN	NaN	4.620861	2.423165	2.422366	0.741345	12.324188	0.004475	0.000448	12.324188	-0.042978	-0.004298	12047.744141	222.143494	19430.251953	12.324188	0.018702	0.001870	12.324188	-0.373280	-0.037328	0.000000	0.000000	12.324188	0.173178	0.000026	198.169076	0.020128	1144.305520	207.295050	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.155993	0.000000	0.000000	12.324188	NaN	NaN	NaN	NaN	NaN	0.000000	0.002053	0.000385	0.000023	NaN	NaN	NaN	NaN
12.331659	0.095064	0.014260	0.011257	0.001689	0.002719	0.000408	86.016135	12.961519	-24.352235	7.289843	904.821010	192.381613	-2163.223592	-724.309963	NaN	NaN	5.274149	2.765748	2.049975	0.627378	12.331659	0.004404	0.000440	12.331659	-0.048810	-0.004881	12055.215820	222.135895	19410.242187	12.331659	0.018449	0.001845	12.331659	-0.373321	-0.037332	0.000000	0.000000	12.331659	0.199045	0.000030	136.940165	0.019947	687.985739	143.849325	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.155972	0.000000	0.000000	12.331659	NaN	NaN	NaN	NaN	NaN	0.000000	0.002051	0.000385	0.000023	NaN	NaN	NaN	NaN
