Height(km):	Beta355 (Mm^-1 sr^-1):	error beta355 (Mm^-1 sr^-1)	Beta532 (Mm^-1 sr^-1):	error beta532 (Mm^-1 sr^-1)	Beta1064 (Mm^-1 sr^-1):	error beta1064 (Mm^-1 sr^-1)	alpha355 (Mm^-1 sr^-1):	error alpha355 (Mm^-1)	alpha532 (Mm^-1 sr^-1):	error alpha532 (Mm^-1)	S355 (sr^-1)	errorS355	S532 (sr^-1)	error S532	Angstrom ext	error Angstrom ext	Angstrom b355/532	error Angstrom b355/532	Angstrom b532/1064	error Angstrom b532/1064 	voldepol höhe	vol.depol 532	error vol.depol 	partdepolhöhe	part. depol 532	error part. depol	sounding height (km)	Temperature (K)	Pressure (Pa)	voltdepol height	vol. depol 355	error	partdepol height	part. depol 355	error	Mixing ratio height (km)	Water vapour mixing ratio (g/kg)	Height NF (km):	Beta532 NF (Mm^-1 sr^-1):	error beta532 NF (Mm^-1 sr^-1)	alpha 532 NF (Mm^-1 sr^-1):	error alpha532 NF (Mm^-1)	Spar 532 NF (sr):	error Spar532 NF (sr)	Height HSRL (km):	BetaHSRL (Mm^-1 sr^-1):	error betaHSRL (Mm^-1 sr^-1)	alpha HSRL (Mm^-1 sr^-1):	error alphaHSRL (Mm^-1)	Spar HSRL (sr)	error Spar HSRL (sr)	vol. depol 1064	error	part. depol 1064	error	water_vapour_error	Sounding height	water_vapor_mix_sonde	Height NF 355 (km):	Beta355 NF (Mm^-1 sr^-1):	error beta355 NF (Mm^-1 sr^-1)	alpha 355 NF (Mm^-1 sr^-1):	error alpha355 NF (Mm^-1)	Spar 355 NF (sr):	error Spar 355 NF (sr)	BetaMOL 355 (m^-1 sr^-1)	BetaMOL 532 (m^-1 sr^-1)	BetaMOL 1064 (m^-1 sr^-1)
10.239651	0.004758	0.000714	0.009641	0.001446	0.010408	0.001561	0.307985	6.527510	-18.966881	7.628407	64.730024	1371.936885	-1967.369353	-844.507488	NaN	NaN	-1.745674	-0.915426	-0.110488	-0.033814	10.239651	0.011898	0.001190	10.239651	-0.017251	-0.001725	9873.548828	238.974457	26071.515625	10.239651	0.008507	0.000851	10.239651	-0.086415	-0.008642	0.000000	0.000000	10.239651	NaN	NaN	NaN	NaN	NaN	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002561	0.000480	0.000029
10.247122	0.009155	0.001373	0.009325	0.001399	0.010563	0.001584	0.187177	6.522579	-11.891683	7.637002	20.445766	712.484239	-1275.243652	-841.021429	NaN	NaN	-0.045548	-0.023885	-0.179856	-0.055044	10.247122	0.011896	0.001190	10.247122	-0.016293	-0.001629	9881.020508	238.919998	26042.556641	10.247122	0.008513	0.000851	10.247122	-0.079653	-0.007965	0.000000	0.000000	10.247122	NaN	NaN	NaN	NaN	NaN	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002558	0.000480	0.000029
10.254593	0.028822	0.004323	0.011601	0.001740	0.010694	0.001604	-3.051568	6.450679	-14.741856	7.577659	-105.875815	-224.372610	-1270.694841	-680.409429	-3.893536	-20.938951	2.249590	1.179678	0.117456	0.035946	10.254593	0.011973	0.001197	10.254593	-0.011261	-0.001126	9888.492187	238.865555	26013.595703	10.254593	0.008484	0.000848	10.254593	-0.080259	-0.008026	0.000000	0.000000	10.254593	NaN	NaN	NaN	NaN	NaN	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002556	0.000480	0.000029
10.262065	0.035064	0.005260	0.010117	0.001518	0.010488	0.001573	9.739637	6.503530	-26.369675	7.692149	277.768324	190.098801	-2606.440873	-854.942144	NaN	NaN	3.072593	1.611258	-0.051877	-0.015876	10.262065	0.011863	0.001186	10.262065	-0.016463	-0.001646	9895.962891	238.811127	25984.640625	10.262065	0.008392	0.000839	10.262065	-0.091723	-0.009172	0.000000	0.000000	10.262065	NaN	NaN	NaN	NaN	NaN	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002554	0.000479	0.000029
10.269536	0.041666	0.006250	0.010094	0.001514	0.010274	0.001541	22.872151	6.691585	-12.059517	7.667882	548.941960	180.479341	-1194.697004	-780.483882	NaN	NaN	3.504650	1.837828	-0.025432	-0.007783	10.269536	0.011895	0.001190	10.269536	-0.014240	-0.001424	9903.434570	238.756683	25955.679687	10.269536	0.008456	0.000846	10.269536	-0.075211	-0.007521	0.000000	0.000000	10.269536	NaN	NaN	NaN	NaN	NaN	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002552	0.000479	0.000029
10.277008	0.048792	0.007319	0.009674	0.001451	0.010233	0.001535	25.193536	6.702796	-7.823492	7.661735	516.341844	157.703153	-808.733175	-801.248466	NaN	NaN	4.000133	2.097657	-0.081054	-0.024806	10.277008	0.011876	0.001188	10.277008	-0.014751	-0.001475	9910.906250	238.702240	25926.720703	10.277008	0.008407	0.000841	10.277008	-0.077141	-0.007714	0.000000	0.000000	10.277008	NaN	NaN	NaN	NaN	NaN	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002549	0.000478	0.000029
10.284479	0.058087	0.008713	0.008974	0.001346	0.010095	0.001514	27.614151	6.698970	-1.487615	7.618154	475.393068	135.591942	-165.762620	-849.243025	NaN	NaN	4.616688	2.420977	-0.169704	-0.051937	10.284479	0.011978	0.001198	10.284479	-0.009058	-0.000906	9918.377930	238.647781	25897.759766	10.284479	0.008434	0.000843	10.284479	-0.068590	-0.006859	0.000000	0.000000	10.284479	NaN	NaN	NaN	NaN	NaN	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002547	0.000478	0.000029
10.291951	0.055616	0.008342	0.008988	0.001348	0.009972	0.001496	46.127311	6.595290	3.688574	7.622030	829.387982	171.872169	410.393716	850.264509	6.244758	31.975607	4.505509	2.362675	-0.149875	-0.045868	10.291951	0.011996	0.001200	10.291951	-0.007707	-0.000771	9925.849609	238.593338	25868.800781	10.291951	0.008449	0.000845	10.291951	-0.063395	-0.006339	0.000000	0.000000	10.291951	NaN	NaN	NaN	NaN	NaN	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002545	0.000477	0.000029
10.299422	0.059250	0.008888	0.008734	0.001310	0.010130	0.001519	42.569317	6.585216	-8.512663	7.583943	718.468222	154.813185	-974.657734	-880.545471	NaN	NaN	4.732811	2.481872	-0.213849	-0.065447	10.299422	0.012030	0.001203	10.299422	-0.005611	-0.000561	9933.320312	238.538910	25839.843750	10.299422	0.008496	0.000850	10.299422	-0.054025	-0.005402	0.000000	0.000000	10.299422	NaN	NaN	NaN	NaN	NaN	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002543	0.000477	0.000029
10.306894	0.057610	0.008641	0.008240	0.001236	0.010055	0.001508	37.683441	6.624597	7.105792	7.574047	654.118487	151.162561	862.361752	928.246435	4.124115	11.013563	4.807351	2.520960	-0.287281	-0.087920	10.306894	0.012006	0.001201	10.306894	-0.006411	-0.000641	9940.791992	238.484467	25810.882812	10.306894	0.008486	0.000849	10.306894	-0.052638	-0.005264	0.000000	0.000000	10.306894	NaN	NaN	NaN	NaN	NaN	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002540	0.000477	0.000029
10.314365	0.054360	0.008154	0.008602	0.001290	0.010224	0.001534	33.395494	6.660072	12.561235	7.625418	614.338768	153.304830	1460.278151	913.136743	2.417165	3.818094	4.557538	2.389959	-0.249175	-0.076258	10.314365	0.012092	0.001209	10.314365	-0.002027	-0.000203	9948.263672	238.430023	25781.923828	10.314365	0.008508	0.000851	10.314365	-0.047207	-0.004721	0.000000	0.000000	10.314365	NaN	NaN	NaN	NaN	NaN	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002538	0.000476	0.000029
10.321837	0.058088	0.008713	0.009769	0.001465	0.010133	0.001520	44.077938	6.590274	14.294762	7.632199	758.813577	160.708172	1463.206411	811.474312	2.783670	3.815383	4.406878	2.310953	-0.052707	-0.016131	10.321837	0.012032	0.001203	10.321837	-0.004443	-0.000444	9955.735352	238.375565	25752.962891	10.321837	0.008516	0.000852	10.321837	-0.044359	-0.004436	0.000000	0.000000	10.321837	NaN	NaN	NaN	NaN	NaN	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002536	0.000476	0.000029
10.329308	0.057608	0.008641	0.007988	0.001198	0.010110	0.001516	36.711787	6.679364	37.652980	7.160198	637.272054	150.269744	4713.708425	1141.670575	-0.062578	-0.040712	4.884039	2.561175	-0.339840	-0.104005	10.329308	0.012158	0.001216	10.329308	0.001521	0.000152	9963.206055	238.321136	25724.007812	10.329308	0.008493	0.000849	10.329308	-0.045408	-0.004541	0.000000	0.000000	10.329308	NaN	NaN	NaN	NaN	NaN	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002533	0.000475	0.000029
10.336780	0.055701	0.008355	0.010563	0.001584	0.010091	0.001514	36.567588	6.674594	40.322422	7.162792	656.496704	155.100490	3817.291105	887.511880	-0.241630	-0.152136	4.110081	2.155314	0.065974	0.020191	10.336780	0.012080	0.001208	10.336780	-0.001569	-0.000157	9970.677734	238.266693	25695.046875	10.336780	0.008494	0.000849	10.336780	-0.043085	-0.004308	0.000000	0.000000	10.336780	NaN	NaN	NaN	NaN	NaN	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002531	0.000475	0.000029
10.344251	0.053792	0.008069	0.009509	0.001426	0.010143	0.001521	25.671847	6.747222	35.028844	7.197419	477.247172	144.423364	3683.708747	937.128723	-0.768250	-0.633572	4.283693	2.246355	-0.093138	-0.028504	10.344251	0.012207	0.001221	10.344251	0.004115	0.000411	9978.149414	238.212250	25666.087891	10.344251	0.008522	0.000852	10.344251	-0.038160	-0.003816	0.000000	0.000000	10.344251	NaN	NaN	NaN	NaN	NaN	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002529	0.000474	0.000029
10.351722	0.053801	0.008070	0.009822	0.001473	0.010148	0.001522	12.728215	6.816446	39.504319	7.233926	236.577993	131.572504	4022.181978	952.093572	-2.799794	-3.917247	4.204215	2.204678	-0.047226	-0.014453	10.351722	0.012191	0.001219	10.351722	0.003685	0.000369	9985.621094	238.157806	25637.126953	10.351722	0.008543	0.000854	10.351722	-0.034008	-0.003401	0.000000	0.000000	10.351722	NaN	NaN	NaN	NaN	NaN	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002527	0.000474	0.000029
10.359194	0.062765	0.009415	0.010505	0.001576	0.010564	0.001585	23.385271	6.985138	39.880346	7.228149	372.581694	124.534058	3796.347097	893.151233	-1.319514	-1.139655	4.418906	2.317261	-0.008154	-0.002495	10.359194	0.012151	0.001215	10.359194	0.002306	0.000231	9993.092773	238.103348	25608.167969	10.359194	0.008517	0.000852	10.359194	-0.035257	-0.003526	0.000000	0.000000	10.359194	NaN	NaN	NaN	NaN	NaN	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002524	0.000474	0.000029
10.366665	0.072226	0.010834	0.010096	0.001514	0.010623	0.001593	25.492652	6.993427	48.437059	7.138658	352.957022	110.356259	4797.737239	1008.904844	-1.586735	-1.221506	4.864162	2.550751	-0.073454	-0.022480	10.366665	0.012208	0.001221	10.366665	0.004770	0.000477	10000.563477	238.048920	25579.210937	10.366665	0.008492	0.000849	10.366665	-0.035818	-0.003582	0.000000	0.000000	10.366665	NaN	NaN	NaN	NaN	NaN	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002522	0.000473	0.000029
10.374137	0.066930	0.010040	0.006654	0.000998	0.010235	0.001535	14.854599	6.973371	38.894312	7.313486	221.941665	109.378231	5845.228468	1405.982262	-2.379425	-2.974535	5.706505	2.992474	-0.621234	-0.190124	10.374137	0.012227	0.001223	10.374137	0.005714	0.000571	10008.035156	237.994476	25550.251953	10.374137	0.008547	0.000855	10.374137	-0.028325	-0.002833	0.000000	0.000000	10.374137	NaN	NaN	NaN	NaN	NaN	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002520	0.000473	0.000029
10.381608	0.059671	0.008951	0.006784	0.001018	0.010277	0.001542	-0.196127	7.107596	29.101462	7.385892	-3.286822	-119.114710	4289.800846	1264.679621	NaN	NaN	5.374919	2.818591	-0.599211	-0.183384	10.381608	0.012188	0.001219	10.381608	0.004415	0.000442	10015.506836	237.940033	25521.291016	10.381608	0.008558	0.000856	10.381608	-0.025495	-0.002549	0.000000	0.000000	10.381608	NaN	NaN	NaN	NaN	NaN	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002518	0.000472	0.000029
10.389080	0.049199	0.007380	0.008943	0.001341	0.010483	0.001572	12.028750	6.931227	37.468298	7.460036	244.490860	145.576084	4189.812147	1044.447585	-2.808710	-4.232935	4.214906	2.210284	-0.229244	-0.070158	10.389080	0.012253	0.001225	10.389080	0.006994	0.000699	10022.978516	237.885590	25492.332031	10.389080	0.008555	0.000856	10.389080	-0.024325	-0.002433	0.000000	0.000000	10.389080	NaN	NaN	NaN	NaN	NaN	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002515	0.000472	0.000029
10.396551	0.053648	0.008047	0.007150	0.001073	0.010298	0.001545	3.572612	6.927930	35.033929	7.480716	66.594164	129.523701	4899.751282	1278.582600	-5.643696	-27.217749	4.981890	2.612488	-0.526269	-0.161060	10.396551	0.012369	0.001237	10.396551	0.011281	0.001128	10030.449219	237.831146	25463.375000	10.396551	0.008597	0.000860	10.396551	-0.019263	-0.001926	0.000000	0.000000	10.396551	NaN	NaN	NaN	NaN	NaN	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002513	0.000471	0.000029
10.404023	0.056300	0.008445	0.008825	0.001324	0.010120	0.001518	-4.923008	6.908164	47.097639	7.387235	-87.443146	-123.402809	5336.541185	1158.185860	NaN	NaN	4.580775	2.402144	-0.197512	-0.060447	10.404023	0.012261	0.001226	10.404023	0.007513	0.000751	10037.920898	237.776703	25434.416016	10.404023	0.008609	0.000861	10.404023	-0.017160	-0.001716	0.000000	0.000000	10.404023	NaN	NaN	NaN	NaN	NaN	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002511	0.000471	0.000029
10.411494	0.046266	0.006940	0.007661	0.001149	0.009957	0.001494	2.499355	6.808462	53.302216	7.320631	54.021946	147.383463	6957.963725	1415.100264	-7.564279	-51.002778	4.445469	2.331190	-0.378275	-0.115768	10.411494	0.012258	0.001226	10.411494	0.007474	0.000747	10045.392578	237.722260	25405.455078	10.411494	0.008612	0.000861	10.411494	-0.016040	-0.001604	0.000000	0.000000	10.411494	NaN	NaN	NaN	NaN	NaN	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002508	0.000471	0.000028
10.418966	0.036749	0.005512	0.009438	0.001416	0.010090	0.001514	3.504748	6.798649	50.318586	7.324836	95.369033	185.552907	5331.562647	1114.416327	-6.586123	-31.671524	3.360453	1.762211	-0.096412	-0.029506	10.418966	0.012205	0.001220	10.418966	0.005773	0.000577	10052.864258	237.667816	25376.496094	10.418966	0.008595	0.000860	10.418966	-0.016637	-0.001664	0.000000	0.000000	10.418966	NaN	NaN	NaN	NaN	NaN	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002506	0.000470	0.000028
10.426437	0.034744	0.005212	0.009641	0.001446	0.010272	0.001541	8.046704	6.794654	49.100869	7.314378	231.601629	198.626558	5092.816667	1076.633706	-4.470950	-9.476722	3.169028	1.661829	-0.091485	-0.027998	10.426437	0.012288	0.001229	10.426437	0.008664	0.000866	10060.335937	237.613373	25347.535156	10.426437	0.008596	0.000860	10.426437	-0.015823	-0.001582	0.000000	0.000000	10.426437	NaN	NaN	NaN	NaN	NaN	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002504	0.000470	0.000028
10.433908	0.036286	0.005443	0.008873	0.001331	0.010171	0.001526	2.735997	6.810664	52.211632	7.314807	75.400064	188.032343	5884.358408	1207.767699	-7.289547	-44.927781	3.481696	1.825791	-0.197020	-0.060296	10.433908	0.012359	0.001236	10.433908	0.011054	0.001105	10067.806641	237.558929	25318.578125	10.433908	0.008607	0.000861	10.433908	-0.014211	-0.001421	0.000000	0.000000	10.433908	NaN	NaN	NaN	NaN	NaN	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002502	0.000469	0.000028
10.441380	0.029013	0.004352	0.009212	0.001382	0.010391	0.001559	12.480275	6.770777	49.123251	7.280609	430.164644	242.128083	5332.360689	1124.439451	-3.387135	-4.709024	2.835909	1.487142	-0.173713	-0.053163	10.441380	0.012458	0.001246	10.441380	0.014303	0.001430	10075.278320	237.504486	25289.619141	10.441380	0.008625	0.000863	10.441380	-0.012192	-0.001219	0.000000	0.000000	10.441380	NaN	NaN	NaN	NaN	NaN	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002499	0.000469	0.000028
10.448851	0.015865	0.002380	0.009577	0.001436	0.010429	0.001564	17.640723	6.694602	66.197181	7.327558	1111.958172	453.752490	6912.450701	1288.628390	-3.269082	-3.194617	1.247816	0.654351	-0.122984	-0.037638	10.448851	0.012603	0.001260	10.448851	0.018906	0.001891	10082.750000	237.450043	25260.658203	10.448851	0.008772	0.000877	10.448851	-0.000788	-0.000079	0.000000	0.000000	10.448851	NaN	NaN	NaN	NaN	NaN	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002497	0.000468	0.000028
10.456323	0.032569	0.004885	0.010860	0.001629	0.010445	0.001567	30.562634	6.903874	67.530053	7.316778	938.391329	254.453736	6218.432947	1150.651930	-1.959813	-1.213762	2.715060	1.423769	0.056145	0.017183	10.456323	0.012563	0.001256	10.456323	0.017551	0.001755	10090.221680	237.395599	25231.699219	10.456323	0.008707	0.000871	10.456323	-0.005338	-0.000534	0.000000	0.000000	10.456323	NaN	NaN	NaN	NaN	NaN	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002495	0.000468	0.000028
10.463794	0.029263	0.004390	0.013394	0.002009	0.010456	0.001568	51.197581	7.149908	68.346023	7.318079	1749.538653	358.561645	5102.795805	940.422323	-0.714148	-0.310669	1.932004	1.013137	0.357172	0.109310	10.463794	0.012549	0.001255	10.463794	0.017023	0.001702	10097.692383	237.341156	25202.742187	10.463794	0.008779	0.000878	10.463794	0.000126	0.000013	0.000000	0.000000	10.463794	NaN	NaN	NaN	NaN	NaN	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002492	0.000468	0.000028
10.471266	0.029182	0.004377	0.012965	0.001945	0.010197	0.001529	50.971448	7.144251	60.287366	7.399365	1746.687032	358.583122	4650.079265	901.250402	-0.414947	-0.191104	2.005575	1.051717	0.346521	0.106050	10.471266	0.012555	0.001256	10.471266	0.017135	0.001714	10105.164062	237.286713	25173.783203	10.471266	0.008808	0.000881	10.471266	0.002356	0.000236	0.000000	0.000000	10.471266	NaN	NaN	NaN	NaN	NaN	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002490	0.000467	0.000028
10.478737	0.023251	0.003488	0.014122	0.002118	0.010381	0.001557	59.205412	7.088642	77.278448	7.503599	2546.406254	488.718867	5472.247147	977.804381	-0.658554	-0.250956	1.232565	0.646353	0.444051	0.135898	10.478737	0.012629	0.001263	10.478737	0.019276	0.001928	10112.635742	237.232269	25144.822266	10.478737	0.008807	0.000881	10.478737	0.002495	0.000249	0.000000	0.000000	10.478737	NaN	NaN	NaN	NaN	NaN	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002488	0.000467	0.000028
10.486209	0.023733	0.003560	0.013413	0.002012	0.010389	0.001558	44.841157	7.118587	81.677265	7.438069	1889.379129	412.655020	6089.631782	1068.606680	-1.482352	-0.670649	1.410763	0.739800	0.368568	0.112797	10.486209	0.012631	0.001263	10.486209	0.019220	0.001922	10120.107422	237.177826	25115.863281	10.486209	0.008865	0.000886	10.486209	0.006564	0.000656	0.000000	0.000000	10.486209	NaN	NaN	NaN	NaN	NaN	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002486	0.000466	0.000028
10.493680	0.026150	0.003923	0.015094	0.002264	0.010530	0.001580	47.535086	7.126968	84.502584	7.463654	1817.758602	385.515754	5598.325686	974.514463	-1.422194	-0.611778	1.358503	0.712395	0.519465	0.158978	10.493680	0.012435	0.001243	10.493680	0.013408	0.001341	10127.579102	237.123383	25086.902344	10.493680	0.008856	0.000886	10.493680	0.006072	0.000607	0.000000	0.000000	10.493680	NaN	NaN	NaN	NaN	NaN	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002483	0.000466	0.000028
10.501152	0.029387	0.004408	0.016180	0.002427	0.010543	0.001581	49.462236	7.117623	85.032597	7.455305	1683.106995	349.856573	5255.530059	913.117984	-1.339409	-0.557934	1.475343	0.773665	0.617962	0.189122	10.501152	0.012467	0.001247	10.501152	0.014317	0.001432	10135.049805	237.068939	25057.947266	10.501152	0.008867	0.000887	10.501152	0.006838	0.000684	0.000000	0.000000	10.501152	NaN	NaN	NaN	NaN	NaN	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002481	0.000465	0.000028
10.508623	0.028996	0.004349	0.020118	0.003018	0.010654	0.001598	41.384343	7.182885	97.911489	7.886643	1427.229257	327.408099	4866.828985	828.620943	-2.128817	-1.006955	0.903642	0.473867	0.917139	0.280683	10.508623	0.012427	0.001243	10.508623	0.013163	0.001316	10142.521484	237.014496	25028.986328	10.508623	0.008853	0.000885	10.508623	0.006045	0.000604	0.000000	0.000000	10.508623	NaN	NaN	NaN	NaN	NaN	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002479	0.000465	0.000028
