Height(km):	Beta355 (Mm^-1 sr^-1):	error beta355 (Mm^-1 sr^-1)	Beta532 (Mm^-1 sr^-1):	error beta532 (Mm^-1 sr^-1)	Beta1064 (Mm^-1 sr^-1):	error beta1064 (Mm^-1 sr^-1)	alpha355 (Mm^-1 sr^-1):	error alpha355 (Mm^-1)	alpha532 (Mm^-1 sr^-1):	error alpha532 (Mm^-1)	S355 (sr^-1)	errorS355	S532 (sr^-1)	error S532	Angstrom ext	error Angstrom ext	Angstrom b355/532	error Angstrom b355/532	Angstrom b532/1064	error Angstrom b532/1064 	voldepol höhe	vol.depol 532	error vol.depol 	partdepolhöhe	part. depol 532	error part. depol	sounding height (km)	Temperature (K)	Pressure (Pa)	voltdepol height	vol. depol 355	error	vol. depol 1064	error	partdepol height	part. depol 355	error	part. depol 1064	error	Mixing ratio height (km)	Water vapour mixing ratio (g/kg)	Height NF (km):	Beta532 NF (Mm^-1 sr^-1):	error beta532 NF (Mm^-1 sr^-1)	alpha 532 NF (Mm^-1 sr^-1):	error alpha532 NF (Mm^-1)	Spar 532 NF (sr):	error Spar532 NF (sr)	Height HSRL (km):	BetaHSRL (Mm^-1 sr^-1):	error betaHSRL (Mm^-1 sr^-1)	alpha HSRL (Mm^-1 sr^-1):	error alphaHSRL (Mm^-1)	Spar HSRL (sr)	error Spar HSRL (sr)
1.055119	1.760576	0.000000	1.298054	0.000000	0.628388	0.000000	96.831693	0.000000	71.392980	0.000000	55.000000	0.000000	55.000000	0.000000	0.753413	0.000000	0.753413	0.000000	1.046624	0.000000	1.055119	0.005795	0.000580	1.055119	0.006317	0.000632	1.055119	287.630615	89530.718750	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.055119	NaN	1.144776	NaN	NaN	-62.051591	-0.009221	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1.085004	1.699127	0.000000	1.275282	0.000000	0.626034	0.000000	93.451966	0.000000	70.140534	0.000000	55.000000	0.000000	55.000000	0.000000	0.709341	0.000000	0.709341	0.000000	1.026503	0.000000	1.085004	0.005874	0.000587	1.085004	0.006490	0.000649	1.085004	287.358032	89209.476562	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.085004	NaN	1.174662	NaN	NaN	-62.182352	-0.009249	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1.114890	1.660956	0.000000	1.276375	0.000000	0.619419	0.000000	91.352579	0.000000	70.200604	0.000000	55.000000	0.000000	55.000000	0.000000	0.651058	0.000000	0.651058	0.000000	1.043064	0.000000	1.114890	0.005915	0.000591	1.114890	0.006581	0.000658	1.114890	287.097778	88899.289062	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.114890	NaN	1.204548	NaN	NaN	-62.026141	-0.009166	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1.144776	1.756212	0.000000	1.280207	0.000000	0.623898	0.000000	96.591644	0.000000	70.411387	0.000000	55.000000	0.000000	55.000000	0.000000	0.781501	0.000000	0.781501	0.000000	1.036995	0.000000	1.144776	0.006108	0.000611	1.144776	0.006951	0.000695	1.144776	286.837921	88589.429687	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.144776	NaN	1.234434	NaN	NaN	-61.626525	-0.009057	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1.174662	1.712411	0.000000	1.267822	0.000000	0.627233	0.000000	94.182596	0.000000	69.730234	0.000000	55.000000	0.000000	55.000000	0.000000	0.743096	0.000000	0.743096	0.000000	1.015278	0.000000	1.174662	0.006276	0.000628	1.174662	0.007307	0.000731	1.174662	286.578033	88279.578125	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.174662	NaN	1.264319	NaN	NaN	-61.083000	-0.009005	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1.204548	1.755469	0.000000	1.270256	0.000000	0.638338	0.000000	96.550793	0.000000	69.864083	0.000000	55.000000	0.000000	55.000000	0.000000	0.799745	0.000000	0.799745	0.000000	0.992726	0.000000	1.204548	0.006222	0.000622	1.204548	0.007244	0.000724	1.204548	286.318146	87969.726562	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.204548	NaN	1.294205	NaN	NaN	-60.547690	-0.009010	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1.234434	1.680307	0.000000	1.294645	0.000000	0.647400	0.000000	92.416873	0.000000	71.205471	0.000000	55.000000	0.000000	55.000000	0.000000	0.644557	0.000000	0.644557	0.000000	0.999828	0.000000	1.234434	0.006652	0.000665	1.234434	0.008045	0.000804	1.234434	286.058289	87659.875000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.234434	NaN	1.324091	NaN	NaN	-60.095174	-0.009064	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1.264319	1.818218	0.000000	1.340843	0.000000	0.657402	0.000000	100.001970	0.000000	73.746374	0.000000	55.000000	0.000000	55.000000	0.000000	0.752877	0.000000	0.752877	0.000000	1.028294	0.000000	1.264319	0.006331	0.000633	1.264319	0.007354	0.000735	1.264319	285.798401	87350.023437	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.264319	NaN	1.353977	NaN	NaN	-59.800238	-0.009135	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1.294205	1.811914	0.000000	1.429529	0.000000	0.663362	0.000000	99.655279	0.000000	78.624110	0.000000	55.000000	0.000000	55.000000	0.000000	0.585967	0.000000	0.585967	0.000000	1.107672	0.000000	1.294205	0.006154	0.000615	1.294205	0.006998	0.000700	1.294205	285.538513	87040.164062	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.294205	NaN	1.383863	NaN	NaN	-59.738802	-0.009121	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1.324091	1.950740	0.000000	1.467863	0.000000	0.670964	0.000000	107.290723	0.000000	80.732462	0.000000	55.000000	0.000000	55.000000	0.000000	0.703049	0.000000	0.703049	0.000000	1.129410	0.000000	1.324091	0.005855	0.000585	1.324091	0.006325	0.000633	1.324091	285.278656	86730.312500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.324091	NaN	1.413749	NaN	NaN	-59.942832	-0.009092	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1.353977	1.995795	0.000000	1.527286	0.000000	0.689938	0.000000	109.768747	0.000000	84.000743	0.000000	55.000000	0.000000	55.000000	0.000000	0.661392	0.000000	0.661392	0.000000	1.146432	0.000000	1.353977	0.006124	0.000612	1.353977	0.006871	0.000687	1.353977	285.018768	86420.460937	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.353977	NaN	1.443635	NaN	NaN	-60.148663	-0.009064	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1.383863	2.069962	0.000000	1.511324	0.000000	0.712982	0.000000	113.847937	0.000000	83.122795	0.000000	55.000000	0.000000	55.000000	0.000000	0.777564	0.000000	0.777564	0.000000	1.083875	0.000000	1.383863	0.005177	0.000518	1.383863	0.005070	0.000507	1.383863	284.758881	86110.609375	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.383863	NaN	1.473520	NaN	NaN	-60.356319	-0.009035	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1.413749	2.130785	0.000000	1.518267	0.000000	0.742129	0.000000	117.193157	0.000000	83.504670	0.000000	55.000000	0.000000	55.000000	0.000000	0.837823	0.000000	0.837823	0.000000	1.032683	0.000000	1.413749	0.004930	0.000493	1.413749	0.004609	0.000461	1.413749	284.485199	85808.726562	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.413749	NaN	1.503406	NaN	NaN	-60.565821	-0.009006	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1.443635	2.190396	0.000000	1.600181	0.000000	0.764232	0.000000	120.471766	0.000000	88.009954	0.000000	55.000000	0.000000	55.000000	0.000000	0.776132	0.000000	0.776132	0.000000	1.066153	0.000000	1.443635	0.003628	0.000363	1.443635	0.002151	0.000215	1.443635	284.211029	85507.125000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.443635	NaN	1.533292	NaN	NaN	-60.777172	-0.008977	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1.473520	2.368397	0.000000	1.691678	0.000000	0.796845	0.000000	130.261814	0.000000	93.042282	0.000000	55.000000	0.000000	55.000000	0.000000	0.831819	0.000000	0.831819	0.000000	1.086084	0.000000	1.473520	0.004698	0.000470	1.473520	0.004253	0.000425	1.473520	283.936829	85205.523437	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.473520	NaN	1.563178	NaN	NaN	-60.990396	-0.008948	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1.503406	2.510878	0.000000	1.807090	0.000000	0.827654	0.000000	138.098267	0.000000	99.389976	0.000000	55.000000	0.000000	55.000000	0.000000	0.813086	0.000000	0.813086	0.000000	1.126569	0.000000	1.503406	0.003796	0.000380	1.503406	0.002702	0.000270	1.503406	283.691528	84903.960937	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.503406	NaN	1.593064	NaN	NaN	-60.996567	-0.008932	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1.533292	2.713350	0.000000	1.826162	0.000000	0.878117	0.000000	149.234229	0.000000	100.438935	0.000000	55.000000	0.000000	55.000000	0.000000	0.978843	0.000000	0.978843	0.000000	1.056330	0.000000	1.533292	0.004585	0.000459	1.533292	0.004076	0.000408	1.533292	283.508026	84602.484375	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.533292	NaN	1.622950	NaN	NaN	-60.736410	-0.008803	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1.563178	2.637114	0.000000	1.861711	0.000000	0.920395	0.000000	145.041284	0.000000	102.394101	0.000000	55.000000	0.000000	55.000000	0.000000	0.860735	0.000000	0.860735	0.000000	1.016304	0.000000	1.563178	0.004295	0.000429	1.563178	0.003581	0.000358	1.563178	283.324524	84301.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.563178	NaN	1.652835	NaN	NaN	-60.287668	-0.008676	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1.593064	2.716408	0.000000	1.894830	0.000000	0.957602	0.000000	149.402430	0.000000	104.215663	0.000000	55.000000	0.000000	55.000000	0.000000	0.890379	0.000000	0.890379	0.000000	0.984571	0.000000	1.593064	0.004632	0.000463	1.593064	0.004176	0.000418	1.593064	283.141022	83999.523437	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.593064	NaN	1.682721	NaN	NaN	-59.728663	-0.008597	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1.622950	2.790965	0.000000	1.967080	0.000000	0.986366	0.000000	153.503074	0.000000	108.189404	0.000000	55.000000	0.000000	55.000000	0.000000	0.864808	0.000000	0.864808	0.000000	0.995861	0.000000	1.622950	0.003952	0.000395	1.622950	0.003051	0.000305	1.622950	282.957489	83698.039062	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.622950	NaN	1.712607	NaN	NaN	-59.138345	-0.008578	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1.652835	2.929842	0.000000	2.009371	0.000000	1.003705	0.000000	161.141328	0.000000	110.515392	0.000000	55.000000	0.000000	55.000000	0.000000	0.932270	0.000000	0.932270	0.000000	1.001409	0.000000	1.652835	0.003692	0.000369	1.652835	0.002682	0.000268	1.652835	282.773987	83396.562500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.652835	NaN	1.742493	NaN	NaN	-58.596248	-0.008618	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1.682721	2.681302	0.000000	1.765333	0.000000	0.880592	0.000000	147.471602	0.000000	97.093329	0.000000	55.000000	0.000000	55.000000	0.000000	1.033217	0.000000	1.033217	0.000000	1.003395	0.000000	1.682721	0.004769	0.000477	1.682721	0.004433	0.000443	1.682721	282.590485	83095.078125	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.682721	NaN	1.772379	NaN	NaN	-58.182548	-0.008701	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1.712607	2.004550	0.000000	1.273505	0.000000	0.626299	0.000000	110.250247	0.000000	70.042794	0.000000	55.000000	0.000000	55.000000	0.000000	1.121428	0.000000	1.121428	0.000000	1.023881	0.000000	1.712607	0.008604	0.000860	1.712607	0.012157	0.001216	1.712607	282.406982	82793.601562	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.712607	NaN	1.802265	NaN	NaN	-57.978026	-0.008764	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1.742493	1.432173	0.000000	0.667337	0.000000	0.341144	0.000000	78.769530	0.000000	36.703559	0.000000	55.000000	0.000000	55.000000	0.000000	1.887773	0.000000	1.887773	0.000000	0.968034	0.000000	1.742493	0.014904	0.001490	1.742493	0.036833	0.003683	1.742493	282.230896	82497.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.742493	NaN	1.832150	NaN	NaN	-58.064074	-0.008713	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1.772379	0.794703	0.000000	0.304054	0.000000	0.164741	0.000000	43.708649	0.000000	16.722973	0.000000	55.000000	0.000000	55.000000	0.000000	2.375035	0.000000	2.375035	0.000000	0.884127	0.000000	1.772379	0.020751	0.002075	1.772379	0.122513	0.012251	1.772379	282.058136	82203.828125	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.772379	NaN	1.862036	NaN	NaN	-58.261127	-0.008686	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1.802265	0.444681	0.000000	0.129140	0.000000	0.088847	0.000000	24.457451	0.000000	7.102709	0.000000	55.000000	0.000000	55.000000	0.000000	3.056564	0.000000	3.056564	0.000000	0.539536	0.000000	1.802265	0.021318	0.002132	1.802265	0.239328	0.023933	1.802265	281.885376	81910.148437	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.802265	NaN	1.891922	NaN	NaN	-58.459867	-0.008659	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1.832150	0.194344	0.000000	0.047648	0.000000	0.036571	0.000000	10.688921	0.000000	2.620640	0.000000	55.000000	0.000000	55.000000	0.000000	3.475155	0.000000	3.475155	0.000000	0.381732	0.000000	1.832150	0.015038	0.001504	1.832150	0.308641	0.030864	1.832150	281.712646	81616.476562	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.832150	NaN	1.921808	NaN	NaN	-58.660333	-0.008632	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1.862036	0.145323	0.000000	0.042292	0.000000	0.001545	0.000000	7.992770	0.000000	2.326034	0.000000	55.000000	0.000000	55.000000	0.000000	3.051408	0.000000	3.051408	0.000000	4.774798	0.000000	1.862036	0.007035	0.000704	1.862036	-0.067087	-0.006709	1.862036	281.539886	81322.796875	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.862036	NaN	1.951694	NaN	NaN	-58.862557	-0.008605	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1.891922	0.146635	0.000000	0.005037	0.000000	-0.014114	0.000000	8.064902	0.000000	0.277032	0.000000	55.000000	0.000000	55.000000	0.000000	8.333570	0.000000	8.333570	0.000000	NaN	NaN	1.891922	0.005036	0.000504	1.891922	0.001704	0.000170	1.891922	281.367126	81029.125000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.891922	NaN	1.981580	NaN	NaN	-59.066529	-0.008578	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1.921808	0.061106	0.000000	0.035887	0.000000	-0.017276	0.000000	3.360824	0.000000	1.973806	0.000000	55.000000	0.000000	55.000000	0.000000	1.315670	0.000000	1.315670	0.000000	NaN	NaN	1.921808	0.003847	0.000385	1.921808	0.036867	0.003687	1.921808	281.523682	80739.460937	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.921808	NaN	2.011466	NaN	NaN	-59.272256	-0.008551	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1.951694	0.069013	0.000000	-0.036268	0.000000	-0.014035	0.000000	3.795729	0.000000	-1.994744	0.000000	55.000000	0.000000	55.000000	0.000000	NaN	NaN	NaN	NaN	1.369722	0.000000	1.951694	0.007142	0.000714	1.951694	0.043730	0.004373	1.951694	282.965271	80450.242187	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.951694	NaN	2.041351	NaN	NaN	-59.479804	-0.008524	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1.981580	-0.073793	0.000000	0.006973	0.000000	-0.015266	0.000000	-4.058626	0.000000	0.383538	0.000000	55.000000	0.000000	55.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	1.981580	0.003715	0.000371	1.981580	0.020721	0.002072	1.981580	284.045624	80160.882812	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.981580	NaN	2.071237	NaN	NaN	-59.689163	-0.008497	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2.011465	-0.015953	0.000000	-0.024024	0.000000	-0.014924	0.000000	-0.877431	0.000000	-1.321330	0.000000	55.000000	0.000000	55.000000	0.000000	-1.012040	0.000000	-1.012040	0.000000	0.686878	0.000000	2.011465	0.005787	0.000579	2.011465	0.014076	0.001408	2.011465	284.646881	79877.945312	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.011465	NaN	2.101123	NaN	NaN	-59.900385	-0.008470	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2.041351	-0.087063	0.000000	-0.029128	0.000000	-0.016933	0.000000	-4.788454	0.000000	-1.602043	0.000000	55.000000	0.000000	55.000000	0.000000	2.706695	0.000000	2.706695	0.000000	0.782554	0.000000	2.041351	0.000886	0.000089	2.041351	0.238301	0.023830	2.041351	285.248108	79595.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.041351	NaN	2.131009	NaN	NaN	-60.113463	-0.008443	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2.071237	0.131283	0.000000	-0.057596	0.000000	-0.014209	0.000000	7.220574	0.000000	-3.167797	0.000000	55.000000	0.000000	55.000000	0.000000	NaN	NaN	NaN	NaN	2.019205	0.000000	2.071237	0.003407	0.000341	2.071237	0.021067	0.002107	2.071237	285.849365	79312.054687	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.071237	NaN	2.160895	NaN	NaN	-60.328402	-0.008415	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2.101123	0.092441	0.000000	-0.055156	0.000000	-0.011572	0.000000	5.084267	0.000000	-3.033589	0.000000	55.000000	0.000000	55.000000	0.000000	NaN	NaN	NaN	NaN	2.252916	0.000000	2.101123	0.002212	0.000221	2.101123	0.424614	0.042461	2.101123	286.450623	79029.117187	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.101123	NaN	2.190781	NaN	NaN	-60.545274	-0.008388	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2.131009	-0.026382	0.000000	-0.036854	0.000000	-0.010898	0.000000	-1.451019	0.000000	-2.026964	0.000000	55.000000	0.000000	55.000000	0.000000	-0.826332	0.000000	-0.826332	0.000000	1.757814	0.000000	2.131009	0.008726	0.000873	2.131009	-0.158423	-0.015842	2.131009	287.051880	78746.171875	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.131009	NaN	2.220666	NaN	NaN	-60.764084	-0.008361	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2.160895	0.067101	0.000000	-0.033912	0.000000	-0.009217	0.000000	3.690573	0.000000	-1.865160	0.000000	55.000000	0.000000	55.000000	0.000000	NaN	NaN	NaN	NaN	1.879502	0.000000	2.160895	0.008723	0.000872	2.160895	-0.041880	-0.004188	2.160895	287.019745	78465.539062	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.160895	NaN	2.250552	NaN	NaN	-60.984859	-0.008333	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2.190781	0.068698	0.000000	-0.110736	0.000000	-0.011206	0.000000	3.778397	0.000000	-6.090477	0.000000	55.000000	0.000000	55.000000	0.000000	NaN	NaN	NaN	NaN	3.304756	0.000000	2.190781	0.008017	0.000802	2.190781	-0.462269	-0.046227	2.190781	286.864075	78185.359375	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.190781	NaN	2.280438	NaN	NaN	-61.207586	-0.008306	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2.220666	0.403561	0.000000	-0.094822	0.000000	-0.009901	0.000000	22.195877	0.000000	-5.215216	0.000000	55.000000	0.000000	55.000000	0.000000	NaN	NaN	NaN	NaN	3.259637	0.000000	2.220666	0.002796	0.000280	2.220666	0.014805	0.001481	2.220666	286.708435	77905.179687	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.220666	NaN	2.310324	NaN	NaN	-61.432323	-0.008278	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2.250552	0.369322	0.000000	-0.094952	0.000000	-0.011985	0.000000	20.312691	0.000000	-5.222346	0.000000	55.000000	0.000000	55.000000	0.000000	NaN	NaN	NaN	NaN	2.985927	0.000000	2.250552	0.003766	0.000377	2.250552	0.069259	0.006926	2.250552	286.545563	77631.531250	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.250552	NaN	2.340210	NaN	NaN	-61.659097	-0.008250	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2.280438	0.429370	0.000000	-0.033595	0.000000	-0.014847	0.000000	23.615348	0.000000	-1.847743	0.000000	55.000000	0.000000	55.000000	0.000000	NaN	NaN	NaN	NaN	1.178044	0.000000	2.280438	0.004289	0.000429	2.280438	0.418150	0.041815	2.280438	286.378326	77361.804687	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.280438	NaN	2.370096	NaN	NaN	-61.721208	-0.008249	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2.310324	0.263712	0.000000	0.008704	0.000000	-0.016600	0.000000	14.504185	0.000000	0.478694	0.000000	55.000000	0.000000	55.000000	0.000000	8.432419	0.000000	8.432419	0.000000	NaN	NaN	2.310324	0.003938	0.000394	2.310324	0.028520	0.002852	2.310324	286.211090	77092.078125	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.310324	NaN	2.399981	NaN	NaN	-61.525746	-0.008144	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2.340210	0.167358	0.000000	0.021583	0.000000	-0.017651	0.000000	9.204713	0.000000	1.187057	0.000000	55.000000	0.000000	55.000000	0.000000	5.063308	0.000000	5.063308	0.000000	NaN	NaN	2.340210	0.000315	0.000031	2.340210	-0.056419	-0.005642	2.340210	286.043854	76822.343750	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.340210	NaN	2.429867	NaN	NaN	-61.145626	-0.008025	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2.370096	0.243774	0.000000	0.097915	0.000000	-0.012589	0.000000	13.407545	0.000000	5.385301	0.000000	55.000000	0.000000	55.000000	0.000000	2.254849	0.000000	2.254849	0.000000	NaN	NaN	2.370096	0.001625	0.000162	2.370096	-0.109195	-0.010920	2.370096	285.876617	76552.617187	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.370096	NaN	2.459753	NaN	NaN	-60.654421	-0.007946	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2.399981	0.114578	0.000000	0.065570	0.000000	-0.010422	0.000000	6.301809	0.000000	3.606343	0.000000	55.000000	0.000000	55.000000	0.000000	1.379745	0.000000	1.379745	0.000000	NaN	NaN	2.399981	0.007449	0.000745	2.399981	0.023285	0.002328	2.399981	285.709381	76282.890625	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.399981	NaN	2.489639	NaN	NaN	-60.126267	-0.007922	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2.429867	0.327434	0.000000	0.085097	0.000000	-0.002073	0.000000	18.008893	0.000000	4.680319	0.000000	55.000000	0.000000	55.000000	0.000000	3.331060	0.000000	3.331060	0.000000	NaN	NaN	2.429867	0.005385	0.000539	2.429867	0.797036	0.079704	2.429867	285.542175	76013.164062	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.429867	NaN	2.519525	NaN	NaN	-59.635911	-0.007953	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
